weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,rural,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,disab,_merge,hhid
1189.4553,7,Three generation household,2232.8572,1,8.065587,1,2,0,1,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),3185
1189.4553,7,Three generation household,2232.8572,1,8.065587,1,2,0,1,0,0,0,0,0,0,0,0,28,5,1,0,matched (3),3185
1189.4553,7,Three generation household,2232.8572,1,8.065587,1,2,0,1,0,0,0,0,0,0,0,0,57,11,0,0,matched (3),3185
1189.4553,7,Three generation household,2232.8572,1,8.065587,1,2,0,1,0,0,0,0,0,0,0,0,68,13,1,0,matched (3),3185
1189.4553,7,Three generation household,2232.8572,1,8.065587,1,2,0,1,0,0,0,0,0,0,0,0,2,0,1,0,matched (3),3185
1189.4553,5,"Couple household, with children",2312,1,8.3965597,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),3186
1189.4553,5,"Couple household, with children",2312,1,8.3965597,1,2,0,1,0,0,0,0,0,0,0,0,22,4,0,0,matched (3),3186
1189.4553,5,"Couple household, with children",2312,1,8.3965597,1,2,0,1,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),3186
1189.4553,5,"Couple household, with children",2312,1,8.3965597,1,2,0,1,0,0,0,0,0,0,0,0,21,4,1,0,matched (3),3186
1189.4553,10,Three generation household,1250.0536,1,7.7885189,1,1,0,1,0,0,0,0,0,0,0,0,14,2,0,0,matched (3),3187
1189.4553,10,Three generation household,1250.0536,1,7.7885189,1,1,0,1,0,0,0,0,0,0,0,0,22,4,0,0,matched (3),3187
1189.4553,10,Three generation household,1250.0536,1,7.7885189,1,1,0,1,0,0,0,0,0,0,0,0,28,5,1,0,matched (3),3187
1189.4553,10,Three generation household,1250.0536,1,7.7885189,1,1,0,1,0,0,0,0,0,0,0,0,67,13,0,0,matched (3),3187
1189.4553,10,Three generation household,1250.0536,1,7.7885189,1,1,0,1,0,0,0,0,0,0,0,0,36,7,0,0,matched (3),3187
1189.4553,10,Three generation household,1250.0536,1,7.7885189,1,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,matched (3),3187
1189.4553,10,Three generation household,1250.0536,1,7.7885189,1,1,0,1,0,0,0,0,0,0,0,0,65,13,1,0,matched (3),3187
1189.4553,10,Three generation household,1250.0536,1,7.7885189,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,matched (3),3187
1189.4553,10,Three generation household,1250.0536,1,7.7885189,1,1,0,1,0,0,0,0,0,0,0,0,27,5,0,0,matched (3),3187
1189.4553,6,Three generation household,1671.6567,1,8.1408701,1,1,1,1,0,0,0,0,0,0,0,0,63,12,1,1,matched (3),3188
1189.4553,6,Three generation household,1671.6567,1,8.1408701,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),3188
1189.4553,6,Three generation household,1671.6567,1,8.1408701,1,1,1,1,0,0,0,0,0,0,0,0,63,12,0,0,matched (3),3188
1189.4553,6,Three generation household,1671.6567,1,8.1408701,1,1,1,1,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),3188
1189.4553,6,Three generation household,1671.6567,1,8.1408701,1,1,1,1,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),3188
1189.4553,5,Three generation household,2495.8093,1,8.0754719,0,3,1,1,0,0,0,0,0,0,0,0,6,1,0,0,matched (3),3189
1189.4553,5,Three generation household,2495.8093,1,8.0754719,0,3,1,1,0,0,0,0,0,0,0,0,67,13,1,0,matched (3),3189
1189.4553,5,Three generation household,2495.8093,1,8.0754719,0,3,1,1,0,0,0,0,0,0,0,0,38,7,0,0,matched (3),3189
1189.4553,5,Three generation household,2495.8093,1,8.0754719,0,3,1,1,0,0,0,0,0,0,0,0,36,7,1,0,matched (3),3189
1189.4553,7,"Couple household, with children",2308.1462,1,8.1959991,1,2,0,1,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),3190
1189.4553,7,"Couple household, with children",2308.1462,1,8.1959991,1,2,0,1,0,0,0,0,0,0,0,0,17,3,1,0,matched (3),3190
1189.4553,7,"Couple household, with children",2308.1462,1,8.1959991,1,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,matched (3),3190
1189.4553,7,"Couple household, with children",2308.1462,1,8.1959991,1,2,0,1,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),3190
1189.4553,7,"Couple household, with children",2308.1462,1,8.1959991,1,2,0,1,0,0,0,0,0,0,0,0,51,10,1,0,matched (3),3190
1189.4553,7,"Couple household, with children",2308.1462,1,8.1959991,1,2,0,1,0,0,0,0,0,0,0,0,27,5,1,0,matched (3),3190
1189.4553,6,"Couple household, with children",3186.2998,1,7.9952617,0,4,0,1,0,0,0,0,0,0,0,0,19,3,1,0,matched (3),3191
1189.4553,6,"Couple household, with children",3186.2998,1,7.9952617,0,4,0,1,0,0,0,0,0,0,0,0,46,9,0,0,matched (3),3191
1189.4553,6,"Couple household, with children",3186.2998,1,7.9952617,0,4,0,1,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),3191
1189.4553,6,"Couple household, with children",3186.2998,1,7.9952617,0,4,0,1,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),3191
1189.4553,6,"Couple household, with children",3186.2998,1,7.9952617,0,4,0,1,0,0,0,0,0,0,0,0,40,8,1,0,matched (3),3191
1189.4553,7,"Couple household, with children",5373.3418,1,8.2199383,0,8,0,1,0,0,0,0,0,0,0,0,23,4,1,0,matched (3),3192
1189.4553,7,"Couple household, with children",5373.3418,1,8.2199383,0,8,0,1,0,0,0,0,0,0,0,0,4,0,1,0,matched (3),3192
1189.4553,7,"Couple household, with children",5373.3418,1,8.2199383,0,8,0,1,0,0,0,0,0,0,0,0,23,4,0,0,matched (3),3192
1189.4553,7,"Couple household, with children",5373.3418,1,8.2199383,0,8,0,1,0,0,0,0,0,0,0,0,45,9,0,0,matched (3),3192
1189.4553,7,"Couple household, with children",5373.3418,1,8.2199383,0,8,0,1,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),3192
1189.4553,7,"Couple household, with children",5373.3418,1,8.2199383,0,8,0,1,0,0,0,0,0,0,0,0,21,4,0,0,matched (3),3192
1189.4553,7,"Couple household, with children",2619.6343,1,8.0816841,0,3,0,1,0,0,0,0,0,0,0,0,37,7,1,0,matched (3),3193
1189.4553,7,"Couple household, with children",2619.6343,1,8.0816841,0,3,0,1,0,0,0,0,0,0,0,0,13,2,0,0,matched (3),3193
1189.4553,7,"Couple household, with children",2619.6343,1,8.0816841,0,3,0,1,0,0,0,0,0,0,0,0,10,2,0,0,matched (3),3193
1189.4553,7,"Couple household, with children",2619.6343,1,8.0816841,0,3,0,1,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),3193
1189.4553,7,"Couple household, with children",2619.6343,1,8.0816841,0,3,0,1,0,0,0,0,0,0,0,0,12,2,1,0,matched (3),3193
1189.4553,7,"Couple household, with children",2619.6343,1,8.0816841,0,3,0,1,0,0,0,0,0,0,0,0,50,10,0,0,matched (3),3193
1189.4553,8,Three generation household,2545.9895,1,7.9434505,0,3,0,1,0,0,0,0,0,0,0,0,26,5,1,0,matched (3),3194
1189.4553,8,Three generation household,2545.9895,1,7.9434505,0,3,0,1,0,0,0,0,0,0,0,0,76,15,1,0,matched (3),3194
1189.4553,8,Three generation household,2545.9895,1,7.9434505,0,3,0,1,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),3194
1189.4553,8,Three generation household,2545.9895,1,7.9434505,0,3,0,1,0,0,0,0,0,0,0,0,8,1,0,0,matched (3),3194
1189.4553,8,Three generation household,2545.9895,1,7.9434505,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),3194
1189.4553,8,Three generation household,2545.9895,1,7.9434505,0,3,0,1,0,0,0,0,0,0,0,0,27,5,0,0,matched (3),3194
1189.4553,8,Three generation household,2545.9895,1,7.9434505,0,3,0,1,0,0,0,0,0,0,0,0,84,16,0,0,matched (3),3194
1189.4553,10,Three generation household,2597.25,1,7.8986268,0,3,0,1,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),3195
1189.4553,10,Three generation household,2597.25,1,7.8986268,0,3,0,1,0,0,0,0,0,0,0,0,25,5,0,0,matched (3),3195
1189.4553,10,Three generation household,2597.25,1,7.8986268,0,3,0,1,0,0,0,0,0,0,0,0,49,9,0,0,matched (3),3195
1189.4553,10,Three generation household,2597.25,1,7.8986268,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),3195
1189.4553,10,Three generation household,2597.25,1,7.8986268,0,3,0,1,0,0,0,0,0,0,0,0,21,4,0,0,matched (3),3195
1189.4553,10,Three generation household,2597.25,1,7.8986268,0,3,0,1,0,0,0,0,0,0,0,0,49,9,1,1,matched (3),3195
1189.4553,10,Three generation household,2597.25,1,7.8986268,0,3,0,1,0,0,0,0,0,0,0,0,23,4,1,0,matched (3),3195
1189.4553,10,Three generation household,2597.25,1,7.8986268,0,3,0,1,0,0,0,0,0,0,0,0,6,1,0,0,matched (3),3195
1189.4553,10,Three generation household,2597.25,1,7.8986268,0,3,0,1,0,0,0,0,0,0,0,0,74,14,0,0,matched (3),3195
1554.0275,2,Other household types,4575.9526,1,8.7732153,0,7,0,1,0,0,0,0,0,0,0,0,54,10,1,0,matched (3),3196
1554.0275,3,"Couple household, with no children",3622.738,1,8.4759693,0,5,0,1,0,0,0,0,0,0,0,0,31,6,0,0,matched (3),3197
1554.0275,3,"Couple household, with no children",3622.738,1,8.4759693,0,5,0,1,0,0,0,0,0,0,0,0,55,11,0,0,matched (3),3197
1554.0275,3,"Couple household, with children",3575.8533,1,8.6280184,0,5,0,1,0,0,0,0,0,0,0,0,24,4,0,0,matched (3),3198
1554.0275,3,"Couple household, with children",3575.8533,1,8.6280184,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,1,matched (3),3198
1554.0275,4,"Couple household, with children",4312.3809,1,8.7944574,0,6,0,1,0,0,0,0,0,0,0,0,9,1,1,0,matched (3),3199
1554.0275,4,"Couple household, with children",4312.3809,1,8.7944574,0,6,0,1,0,0,0,0,0,0,0,0,28,5,1,0,matched (3),3199
1554.0275,4,"Couple household, with children",4312.3809,1,8.7944574,0,6,0,1,0,0,0,0,0,0,0,0,29,5,0,0,matched (3),3199
1554.0275,5,Other household types,3438.3572,1,8.2750959,0,5,1,1,0,0,0,0,0,0,0,0,24,4,1,0,matched (3),3200
1554.0275,5,Other household types,3438.3572,1,8.2750959,0,5,1,1,0,0,0,0,0,0,0,0,16,3,0,0,matched (3),3200
1554.0275,5,Other household types,3438.3572,1,8.2750959,0,5,1,1,0,0,0,0,0,0,0,0,22,4,0,0,matched (3),3200
1554.0275,5,Other household types,3438.3572,1,8.2750959,0,5,1,1,0,0,0,0,0,0,0,0,4,0,0,0,matched (3),3200
1554.0275,5,Three generation household,2820,1,8.2453232,0,3,1,1,0,0,0,0,0,0,0,0,8,1,0,0,matched (3),3201
1554.0275,5,Three generation household,2820,1,8.2453232,0,3,1,1,0,0,0,0,0,0,0,0,13,2,0,0,matched (3),3201
1554.0275,5,Three generation household,2820,1,8.2453232,0,3,1,1,0,0,0,0,0,0,0,0,37,7,0,0,matched (3),3201
1554.0275,5,Three generation household,2820,1,8.2453232,0,3,1,1,0,0,0,0,0,0,0,0,37,7,1,0,matched (3),3201
1554.0275,5,Three generation household,2781.6787,1,8.0781374,0,3,1,1,0,0,0,0,0,0,0,0,38,7,1,0,matched (3),3202
1554.0275,5,Three generation household,2781.6787,1,8.0781374,0,3,1,1,0,0,0,0,0,0,0,0,67,13,1,0,matched (3),3202
1554.0275,5,Three generation household,2781.6787,1,8.0781374,0,3,1,1,0,0,0,0,0,0,0,0,19,3,1,0,matched (3),3202
1554.0275,5,Three generation household,2781.6787,1,8.0781374,0,3,1,1,0,0,0,0,0,0,0,0,14,2,1,0,matched (3),3202
1554.0275,6,"Couple household, with children",2152.8472,1,8.3158493,1,2,0,1,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),3203
1554.0275,6,"Couple household, with children",2152.8472,1,8.3158493,1,2,0,1,0,0,0,0,0,0,0,0,42,8,1,0,matched (3),3203
1554.0275,6,"Couple household, with children",2152.8472,1,8.3158493,1,2,0,1,0,0,0,0,0,0,0,0,49,9,0,0,matched (3),3203
1554.0275,6,"Couple household, with children",2152.8472,1,8.3158493,1,2,0,1,0,0,0,0,0,0,0,0,26,5,0,0,matched (3),3203
1554.0275,6,"Couple household, with children",2152.8472,1,8.3158493,1,2,0,1,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),3203
1554.0275,5,"Couple household, with children",4632.7021,1,8.6370316,0,7,0,1,0,0,0,0,0,0,0,0,32,6,1,0,matched (3),3204
1554.0275,5,"Couple household, with children",4632.7021,1,8.6370316,0,7,0,1,0,0,0,0,0,0,0,0,9,1,1,0,matched (3),3204
1554.0275,5,"Couple household, with children",4632.7021,1,8.6370316,0,7,0,1,0,0,0,0,0,0,0,0,12,2,1,0,matched (3),3204
1554.0275,5,"Couple household, with children",4632.7021,1,8.6370316,0,7,0,1,0,0,0,0,0,0,0,0,35,7,0,0,matched (3),3204
1554.0275,7,"Couple household, with children",4560.7993,1,8.3473244,0,7,0,1,0,0,0,0,0,0,0,0,30,6,0,0,matched (3),3205
1554.0275,7,"Couple household, with children",4560.7993,1,8.3473244,0,7,0,1,0,0,0,0,0,0,0,0,49,9,1,0,matched (3),3205
1554.0275,7,"Couple household, with children",4560.7993,1,8.3473244,0,7,0,1,0,0,0,0,0,0,0,0,51,10,0,0,matched (3),3205
1554.0275,7,"Couple household, with children",4560.7993,1,8.3473244,0,7,0,1,0,0,0,0,0,0,0,0,6,1,1,0,matched (3),3205
1554.0275,7,"Couple household, with children",4560.7993,1,8.3473244,0,7,0,1,0,0,0,0,0,0,0,0,27,5,1,0,matched (3),3205
1554.0275,7,"Couple household, with children",4560.7993,1,8.3473244,0,7,0,1,0,0,0,0,0,0,0,0,16,3,1,0,matched (3),3205
1554.0275,7,"Couple household, with children",1434.8384,1,8.1296177,1,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,matched (3),3206
1554.0275,7,"Couple household, with children",1434.8384,1,8.1296177,1,1,0,1,0,0,0,0,0,0,0,0,18,3,0,0,matched (3),3206
1554.0275,7,"Couple household, with children",1434.8384,1,8.1296177,1,1,0,1,0,0,0,0,0,0,0,0,19,3,1,0,matched (3),3206
1554.0275,7,"Couple household, with children",1434.8384,1,8.1296177,1,1,0,1,0,0,0,0,0,0,0,0,50,10,0,0,matched (3),3206
1554.0275,7,"Couple household, with children",1434.8384,1,8.1296177,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,matched (3),3206
1554.0275,7,"Couple household, with children",1434.8384,1,8.1296177,1,1,0,1,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),3206
1554.0275,6,Three generation household,3546.6072,1,8.3109188,0,5,0,1,0,0,0,0,0,0,0,0,44,8,0,0,matched (3),3207
1554.0275,6,Three generation household,3546.6072,1,8.3109188,0,5,0,1,0,0,0,0,0,0,0,0,13,2,0,0,matched (3),3207
1554.0275,6,Three generation household,3546.6072,1,8.3109188,0,5,0,1,0,0,0,0,0,0,0,0,37,7,1,0,matched (3),3207
1554.0275,6,Three generation household,3546.6072,1,8.3109188,0,5,0,1,0,0,0,0,0,0,0,0,15,3,1,0,matched (3),3207
1554.0275,6,Three generation household,3546.6072,1,8.3109188,0,5,0,1,0,0,0,0,0,0,0,0,23,4,0,0,matched (3),3207
1554.0275,8,"Couple household, with children",1419.7946,1,8.0332727,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,matched (3),3208
1554.0275,8,"Couple household, with children",1419.7946,1,8.0332727,1,1,0,1,0,0,0,0,0,0,0,0,43,8,1,0,matched (3),3208
1554.0275,8,"Couple household, with children",1419.7946,1,8.0332727,1,1,0,1,0,0,0,0,0,0,0,0,22,4,0,0,matched (3),3208
1554.0275,8,"Couple household, with children",1419.7946,1,8.0332727,1,1,0,1,0,0,0,0,0,0,0,0,15,3,1,0,matched (3),3208
1554.0275,8,"Couple household, with children",1419.7946,1,8.0332727,1,1,0,1,0,0,0,0,0,0,0,0,18,3,1,0,matched (3),3208
1554.0275,8,"Couple household, with children",1419.7946,1,8.0332727,1,1,0,1,0,0,0,0,0,0,0,0,12,2,0,0,matched (3),3208
1554.0275,8,"Couple household, with children",1419.7946,1,8.0332727,1,1,0,1,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),3208
1554.0275,10,Three generation household,5009.3037,1,8.0170984,0,7,0,1,0,0,0,0,0,0,0,0,27,5,1,0,matched (3),3209
1554.0275,10,Three generation household,5009.3037,1,8.0170984,0,7,0,1,0,0,0,0,0,0,0,0,79,15,1,0,matched (3),3209
1554.0275,10,Three generation household,5009.3037,1,8.0170984,0,7,0,1,0,0,0,0,0,0,0,0,4,0,0,0,matched (3),3209
1554.0275,10,Three generation household,5009.3037,1,8.0170984,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,matched (3),3209
1554.0275,10,Three generation household,5009.3037,1,8.0170984,0,7,0,1,0,0,0,0,0,0,0,0,23,4,1,0,matched (3),3209
1554.0275,10,Three generation household,5009.3037,1,8.0170984,0,7,0,1,0,0,0,0,0,0,0,0,81,16,0,0,matched (3),3209
1554.0275,10,Three generation household,5009.3037,1,8.0170984,0,7,0,1,0,0,0,0,0,0,0,0,29,5,0,0,matched (3),3209
1554.0275,10,Three generation household,5009.3037,1,8.0170984,0,7,0,1,0,0,0,0,0,0,0,0,27,5,0,0,matched (3),3209
1554.0275,10,Three generation household,5009.3037,1,8.0170984,0,7,0,1,0,0,0,0,0,0,0,0,6,1,1,0,matched (3),3209
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,25,5,0,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,24,4,1,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,27,5,0,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,48,9,0,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,29,5,0,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,22,4,0,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,16,3,1,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,12,2,1,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,48,9,1,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,24,4,1,0,matched (3),3210
1554.0275,14,"Couple household, with children",3243.9329,1,7.7892227,0,4,0,1,0,0,0,0,0,0,0,0,8,1,1,0,matched (3),3210
1010.6055,2,Other household types,5811.3394,1,8.8373804,0,8,1,0,0,0,0,0,0,0,0,0,24,4,1,0,matched (3),3211
1010.6055,3,Other household types,2139.7422,1,8.6540403,1,2,1,0,0,0,0,0,0,0,0,0,5,1,0,0,matched (3),3214
1010.6055,3,Other household types,2139.7422,1,8.6540403,1,2,1,0,0,0,0,0,0,0,0,0,30,6,1,0,matched (3),3214
1010.6055,3,Other household types,3837.3411,1,8.6958523,0,6,1,0,0,0,0,0,0,0,0,0,6,1,0,0,matched (3),3215
1010.6055,3,Other household types,3837.3411,1,8.6958523,0,6,1,0,0,0,0,0,0,0,0,0,34,6,0,0,matched (3),3215
1010.6055,3,Other household types,3446.5078,1,8.504549,0,5,1,0,0,0,0,0,0,0,0,0,31,6,0,0,matched (3),3216
1010.6055,3,Other household types,3446.5078,1,8.504549,0,5,1,0,0,0,0,0,0,0,0,0,24,4,1,0,matched (3),3216
1010.6055,2,Other household types,3642.6191,1,8.8274689,0,5,0,0,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),3217
1010.6055,4,Other household types,3398.6458,1,8.3326664,0,5,1,0,0,0,0,0,0,0,0,0,11,2,1,0,matched (3),3218
1010.6055,4,Other household types,3398.6458,1,8.3326664,0,5,1,0,0,0,0,0,0,0,0,0,41,8,0,0,matched (3),3218
1010.6055,4,Other household types,3398.6458,1,8.3326664,0,5,1,0,0,0,0,0,0,0,0,0,36,7,1,0,matched (3),3218
1010.6055,4,"Couple household, with children",4400.1934,1,8.7058163,0,6,0,0,0,0,0,0,0,0,0,0,17,3,0,0,matched (3),3219
1010.6055,4,"Couple household, with children",4400.1934,1,8.7058163,0,6,0,0,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),3219
1010.6055,4,"Couple household, with children",4400.1934,1,8.7058163,0,6,0,0,0,0,0,0,0,0,0,0,37,7,1,0,matched (3),3219
1010.6055,4,Other household types,3922.0684,1,8.4365511,0,6,1,0,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),3220
1010.6055,4,Other household types,3922.0684,1,8.4365511,0,6,1,0,0,0,0,0,0,0,0,0,29,5,1,0,matched (3),3220
1010.6055,4,Other household types,3922.0684,1,8.4365511,0,6,1,0,0,0,0,0,0,0,0,0,32,6,0,0,matched (3),3220
1010.6055,4,Three generation household,4981.7114,1,9.0672369,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,matched (3),3221
1010.6055,4,Three generation household,4981.7114,1,9.0672369,0,7,0,0,0,0,0,0,0,0,0,0,79,15,0,0,matched (3),3221
1010.6055,4,Three generation household,4981.7114,1,9.0672369,0,7,0,0,0,0,0,0,0,0,0,0,29,5,0,0,matched (3),3221
1010.6055,4,"Couple household, with children",7374.9258,1,8.6988974,0,9,0,0,0,0,0,0,0,0,0,0,36,7,0,0,matched (3),3222
1010.6055,4,"Couple household, with children",7374.9258,1,8.6988974,0,9,0,0,0,0,0,0,0,0,0,0,31,6,1,0,matched (3),3222
1010.6055,4,"Couple household, with children",7374.9258,1,8.6988974,0,9,0,0,0,0,0,0,0,0,0,0,6,1,0,0,matched (3),3222
1010.6055,6,Other household types,3027.7578,1,8.2811871,0,4,1,0,0,0,0,0,0,0,0,0,37,7,0,1,matched (3),3223
1010.6055,6,Other household types,3027.7578,1,8.2811871,0,4,1,0,0,0,0,0,0,0,0,0,7,1,1,0,matched (3),3223
1010.6055,6,Other household types,3027.7578,1,8.2811871,0,4,1,0,0,0,0,0,0,0,0,0,12,2,1,0,matched (3),3223
1010.6055,6,Other household types,3027.7578,1,8.2811871,0,4,1,0,0,0,0,0,0,0,0,0,11,2,1,0,matched (3),3223
1010.6055,6,Other household types,3027.7578,1,8.2811871,0,4,1,0,0,0,0,0,0,0,0,0,3,0,1,1,matched (3),3223
1010.6055,5,"Couple household, with children",3885.5596,1,8.3247604,0,6,0,0,0,0,0,0,0,0,0,0,41,8,0,0,matched (3),3224
1010.6055,5,"Couple household, with children",3885.5596,1,8.3247604,0,6,0,0,0,0,0,0,0,0,0,0,9,1,1,0,matched (3),3224
1010.6055,5,"Couple household, with children",3885.5596,1,8.3247604,0,6,0,0,0,0,0,0,0,0,0,0,14,2,0,0,matched (3),3224
1010.6055,5,"Couple household, with children",3885.5596,1,8.3247604,0,6,0,0,0,0,0,0,0,0,0,0,31,6,1,0,matched (3),3224
1010.6055,5,"Couple household, with children",4417.5591,1,8.5892172,0,6,0,0,0,0,0,0,0,0,0,0,28,5,0,0,matched (3),3225
1010.6055,5,"Couple household, with children",4417.5591,1,8.5892172,0,6,0,0,0,0,0,0,0,0,0,0,10,2,1,0,matched (3),3225
1010.6055,5,"Couple household, with children",4417.5591,1,8.5892172,0,6,0,0,0,0,0,0,0,0,0,0,5,1,0,0,matched (3),3225
1010.6055,5,"Couple household, with children",4417.5591,1,8.5892172,0,6,0,0,0,0,0,0,0,0,0,0,25,5,1,0,matched (3),3225
1114.9073,2,"Couple household, with no children",2438.0654,1,8.3990641,1,2,0,0,0,0,0,0,0,0,0,0,75,15,0,0,matched (3),3226
1114.9073,3,Other household types,9060.7813,1,9.1513939,0,10,1,0,0,0,0,0,0,0,0,0,47,9,0,0,matched (3),3227
1114.9073,3,Other household types,9060.7813,1,9.1513939,0,10,1,0,0,0,0,0,0,0,0,0,41,8,1,0,matched (3),3227
1114.9073,6,Other household types,26783.889,1,10.020449,0,10,0,0,0,0,0,0,0,0,0,0,19,3,1,0,matched (3),3228
1114.9073,6,Other household types,26783.889,1,10.020449,0,10,0,0,0,0,0,0,0,0,0,0,24,4,0,0,matched (3),3228
1114.9073,6,Other household types,26783.889,1,10.020449,0,10,0,0,0,0,0,0,0,0,0,0,9,1,1,0,matched (3),3228
1114.9073,6,Other household types,26783.889,1,10.020449,0,10,0,0,0,0,0,0,0,0,0,0,42,8,1,0,matched (3),3228
1114.9073,6,Other household types,26783.889,1,10.020449,0,10,0,0,0,0,0,0,0,0,0,0,48,9,0,0,matched (3),3228
1114.9073,3,"Couple household, with children",4126.0122,1,8.6523514,0,6,0,0,0,0,0,0,0,0,0,0,20,4,1,0,matched (3),3229
1114.9073,3,"Couple household, with children",4126.0122,1,8.6523514,0,6,0,0,0,0,0,0,0,0,0,0,3,0,1,0,matched (3),3229
1114.9073,6,"Couple household, with children",1776.8353,1,8.7994585,1,1,0,0,0,0,0,0,0,0,0,0,51,10,1,0,matched (3),3230
1114.9073,6,"Couple household, with children",1776.8353,1,8.7994585,1,1,0,0,0,0,0,0,0,0,0,0,38,7,0,0,matched (3),3230
1114.9073,6,"Couple household, with children",1776.8353,1,8.7994585,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,matched (3),3230
1114.9073,6,"Couple household, with children",1776.8353,1,8.7994585,1,1,0,0,0,0,0,0,0,0,0,0,26,5,0,0,matched (3),3230
1114.9073,6,"Couple household, with children",1776.8353,1,8.7994585,1,1,0,0,0,0,0,0,0,0,0,0,56,11,0,0,matched (3),3230
1114.9073,4,"Couple household, with children",7473.1548,1,8.5727224,0,9,0,0,0,0,0,0,0,0,0,0,39,7,1,0,matched (3),3231
1114.9073,4,"Couple household, with children",7473.1548,1,8.5727224,0,9,0,0,0,0,0,0,0,0,0,0,21,4,0,0,matched (3),3231
1114.9073,4,"Couple household, with children",7473.1548,1,8.5727224,0,9,0,0,0,0,0,0,0,0,0,0,17,3,1,0,matched (3),3231
1114.9073,9,Three generation household,5123.0161,1,8.5569267,0,7,0,0,0,0,0,0,0,0,0,0,20,4,0,0,matched (3),3232
1114.9073,9,Three generation household,5123.0161,1,8.5569267,0,7,0,0,0,0,0,0,0,0,0,0,62,12,1,1,matched (3),3232
1114.9073,9,Three generation household,5123.0161,1,8.5569267,0,7,0,0,0,0,0,0,0,0,0,0,19,3,0,0,matched (3),3232
1114.9073,9,Three generation household,5123.0161,1,8.5569267,0,7,0,0,0,0,0,0,0,0,0,0,37,7,1,0,matched (3),3232
1114.9073,9,Three generation household,5123.0161,1,8.5569267,0,7,0,0,0,0,0,0,0,0,0,0,64,12,0,0,matched (3),3232
1114.9073,9,Three generation household,5123.0161,1,8.5569267,0,7,0,0,0,0,0,0,0,0,0,0,29,5,1,0,matched (3),3232
