weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,age,age5yrs,sex,pension,rural,disab,hhid
2729,4,"Couple household, with children",1896701.5,1.0988621,7.5805845,0,4,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,6061
2729,4,"Couple household, with children",2292418.3,1.0972737,7.6275592,0,5,0,0,0,0,0,0,0,0,0,43,8,1,0,0,0,6062
2729,4,"Couple household, with children",2292418.3,1.0972737,7.6275592,0,5,0,0,0,0,0,0,0,0,0,21,4,1,0,0,0,6062
2729,4,"Couple household, with children",2292418.3,1.0972737,7.6275592,0,5,0,0,0,0,0,0,0,0,0,15,3,1,0,0,0,6062
2729,2,"Couple household, with no children",3829251.8,1.0938038,8.5773439,0,8,0,0,0,0,0,0,0,0,0,60,12,1,0,0,0,6063
4055,2,"Couple household, with no children",1750748.4,.98486465,7.6863108,0,4,0,0,0,0,0,0,0,0,0,52,10,1,0,1,0,6064
4055,5,"Couple household, with children",2306034.5,.99208373,7.5664144,0,5,0,0,0,0,0,0,0,0,0,46,9,1,0,1,0,6065
4055,5,"Couple household, with children",2306034.5,.99208373,7.5664144,0,5,0,0,0,0,0,0,0,0,0,11,2,1,0,1,0,6065
4055,5,"Couple household, with children",2306034.5,.99208373,7.5664144,0,5,0,0,0,0,0,0,0,0,0,24,4,0,0,1,0,6065
4055,5,"Couple household, with children",2306034.5,.99208373,7.5664144,0,5,0,0,0,0,0,0,0,0,0,20,4,1,0,1,0,6065
4055,5,"Couple household, with children",3573388,.98840863,7.6902719,0,8,0,0,0,0,0,0,0,0,0,53,10,1,0,1,0,6066
4055,5,"Couple household, with children",3573388,.98840863,7.6902719,0,8,0,0,0,0,0,0,0,0,0,24,4,0,0,1,0,6066
4055,5,"Couple household, with children",3573388,.98840863,7.6902719,0,8,0,0,0,0,0,0,0,0,0,23,4,1,0,1,0,6066
4055,5,"Couple household, with children",3573388,.98840863,7.6902719,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,6066
4613,3,"Couple household, with no children",3866910.5,1.0139346,7.7550597,0,8,0,0,0,0,0,0,0,0,0,45,9,1,0,1,0,6067
4613,3,"Couple household, with no children",3866910.5,1.0139346,7.7550597,0,8,0,0,0,0,0,0,0,0,0,21,4,1,0,1,0,6067
4613,5,"Couple household, with children",2218378.8,1.0166354,7.5720482,0,5,0,0,0,0,0,0,0,0,0,45,9,1,0,1,0,6068
4613,5,"Couple household, with children",2218378.8,1.0166354,7.5720482,0,5,0,0,0,0,0,0,0,0,0,24,4,0,0,1,0,6068
4613,5,"Couple household, with children",2218378.8,1.0166354,7.5720482,0,5,0,0,0,0,0,0,0,0,0,15,3,1,0,1,0,6068
4613,5,"Couple household, with children",2218378.8,1.0166354,7.5720482,0,5,0,0,0,0,0,0,0,0,0,23,4,1,0,1,0,6068
4613,5,Three generation household,1282408.1,1.017419,7.3656912,0,2,0,0,0,0,0,0,0,0,0,57,11,1,0,1,0,6069
4613,5,Three generation household,1282408.1,1.017419,7.3656912,0,2,0,0,0,0,0,0,0,0,0,29,5,1,0,1,0,6069
4613,5,Three generation household,1282408.1,1.017419,7.3656912,0,2,0,0,0,0,0,0,0,0,0,31,6,0,0,1,0,6069
4613,5,Three generation household,1282408.1,1.017419,7.3656912,0,2,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,6069
2732,4,"Couple household, with children",1350320.3,1.0085708,7.7619376,0,2,0,0,0,0,0,0,0,0,0,40,8,1,0,1,0,6070
2732,4,"Couple household, with children",1350320.3,1.0085708,7.7619376,0,2,0,0,0,0,0,0,0,0,0,17,3,0,0,1,0,6070
2732,4,"Couple household, with children",1350320.3,1.0085708,7.7619376,0,2,0,0,0,0,0,0,0,0,0,15,3,1,0,1,0,6070
2732,6,Other household types,1779459.5,1.00649,7.203382,0,4,1,0,0,0,0,0,0,0,0,24,4,0,0,1,1,6071
2732,6,Other household types,1779459.5,1.00649,7.203382,0,4,1,0,0,0,0,0,0,0,0,24,4,1,0,1,0,6071
2732,6,Other household types,1779459.5,1.00649,7.203382,0,4,1,0,0,0,0,0,0,0,0,25,5,0,0,1,0,6071
2732,6,Other household types,1779459.5,1.00649,7.203382,0,4,1,0,0,0,0,0,0,0,0,25,5,1,0,1,0,6071
2732,6,Other household types,1779459.5,1.00649,7.203382,0,4,1,0,0,0,0,0,0,0,0,30,6,0,0,1,0,6071
2732,4,"Couple household, with children",1081655.9,1.0088358,7.4702029,0,2,0,0,0,0,0,0,0,0,0,31,6,1,0,1,0,6072
2732,4,"Couple household, with children",1081655.9,1.0088358,7.4702029,0,2,0,0,0,0,0,0,0,0,0,13,2,1,0,1,0,6072
2732,4,"Couple household, with children",1081655.9,1.0088358,7.4702029,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,6072
4131,4,"Couple household, with children",4753526.5,1.0016878,8.2202282,0,9,0,0,0,0,0,0,0,0,0,33,6,1,0,1,0,6073
4131,4,"Couple household, with children",4753526.5,1.0016878,8.2202282,0,9,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,6073
4131,4,"Couple household, with children",4753526.5,1.0016878,8.2202282,0,9,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,6073
4131,2,"Couple household, with no children",3850382,1.0059632,7.9938464,0,8,0,0,0,0,0,0,0,0,0,47,9,1,0,1,0,6075
2714,2,"Couple household, with no children",2527220.5,.98572123,7.8684101,0,6,0,0,0,0,0,0,0,0,0,57,11,1,0,1,0,6076
2714,4,"Couple household, with children",2114832.8,.98559463,7.5142469,0,5,0,0,0,0,0,0,0,0,0,34,6,1,0,1,0,6077
2714,4,"Couple household, with children",2114832.8,.98559463,7.5142469,0,5,0,0,0,0,0,0,0,0,0,14,2,1,0,1,0,6077
2714,4,"Couple household, with children",2114832.8,.98559463,7.5142469,0,5,0,0,0,0,0,0,0,0,0,12,2,0,0,1,0,6077
2714,4,Three generation household,2389087.3,.98906362,7.6334319,0,6,1,0,0,0,0,0,0,0,0,38,7,0,0,1,0,6078
2714,4,Three generation household,2389087.3,.98906362,7.6334319,0,6,1,0,0,0,0,0,0,0,0,27,5,1,0,1,0,6078
2714,4,Three generation household,2389087.3,.98906362,7.6334319,0,6,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,6078
2950,2,"Couple household, with no children",4923581.5,1.0161515,8.4217892,0,9,0,0,0,0,0,0,0,0,0,49,9,1,0,1,0,6079
2950,4,"Couple household, with children",2554721.3,1.0171397,8.0691051,0,6,0,0,0,0,0,0,0,0,0,29,5,1,0,1,0,6080
2950,4,"Couple household, with children",2554721.3,1.0171397,8.0691051,0,6,0,0,0,0,0,0,0,0,0,11,2,0,0,1,0,6080
2950,4,"Couple household, with children",2554721.3,1.0171397,8.0691051,0,6,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,6080
2950,4,"Couple household, with children",1734563.9,1.0167108,7.6082697,0,4,0,0,0,0,0,0,0,0,0,31,6,1,0,1,0,6081
2950,4,"Couple household, with children",1734563.9,1.0167108,7.6082697,0,4,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,6081
2950,4,"Couple household, with children",1734563.9,1.0167108,7.6082697,0,4,0,0,0,0,0,0,0,0,0,10,2,1,0,1,0,6081
2003,6,"Couple household, with children",1715794.3,1.0103818,7.3858681,0,3,0,0,0,0,0,0,0,0,0,45,9,1,0,1,0,6082
2003,6,"Couple household, with children",1715794.3,1.0103818,7.3858681,0,3,0,0,0,0,0,0,0,0,0,11,2,0,0,1,0,6082
2003,6,"Couple household, with children",1715794.3,1.0103818,7.3858681,0,3,0,0,0,0,0,0,0,0,0,15,3,0,0,1,0,6082
2003,6,"Couple household, with children",1715794.3,1.0103818,7.3858681,0,3,0,0,0,0,0,0,0,0,0,17,3,0,0,1,0,6082
2003,6,"Couple household, with children",1715794.3,1.0103818,7.3858681,0,3,0,0,0,0,0,0,0,0,0,19,3,1,0,1,0,6082
2003,7,"Couple household, with children",1613570.3,1.0101697,7.5377617,0,3,0,0,0,0,0,0,0,0,0,36,7,1,0,1,0,6083
2003,7,"Couple household, with children",1613570.3,1.0101697,7.5377617,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,6083
2003,7,"Couple household, with children",1613570.3,1.0101697,7.5377617,0,3,0,0,0,0,0,0,0,0,0,8,1,1,0,1,0,6083
2003,7,"Couple household, with children",1613570.3,1.0101697,7.5377617,0,3,0,0,0,0,0,0,0,0,0,12,2,1,0,1,0,6083
2003,7,"Couple household, with children",1613570.3,1.0101697,7.5377617,0,3,0,0,0,0,0,0,0,0,0,14,2,1,0,1,0,6083
2003,7,"Couple household, with children",1613570.3,1.0101697,7.5377617,0,3,0,0,0,0,0,0,0,0,0,10,2,1,0,1,0,6083
2003,4,"Couple household, with children",1246433.3,1.0088435,7.5229511,0,2,0,0,0,0,0,0,0,0,0,26,5,1,0,1,0,6084
2003,4,"Couple household, with children",1246433.3,1.0088435,7.5229511,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6084
2003,4,"Couple household, with children",1246433.3,1.0088435,7.5229511,0,2,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,6084
2910,8,Other household types,1556123,1.0977316,7.2216949,0,3,1,0,0,0,0,0,0,0,0,22,4,0,0,0,0,6085
2910,8,Other household types,1556123,1.0977316,7.2216949,0,3,1,0,0,0,0,0,0,0,0,26,5,1,0,0,0,6085
2910,8,Other household types,1556123,1.0977316,7.2216949,0,3,1,0,0,0,0,0,0,0,0,18,3,1,0,0,0,6085
2910,8,Other household types,1556123,1.0977316,7.2216949,0,3,1,0,0,0,0,0,0,0,0,19,3,1,0,0,0,6085
2910,8,Other household types,1556123,1.0977316,7.2216949,0,3,1,0,0,0,0,0,0,0,0,28,5,0,0,0,0,6085
2910,8,Other household types,1556123,1.0977316,7.2216949,0,3,1,0,0,0,0,0,0,0,0,25,5,0,0,0,0,6085
2910,8,Other household types,1556123,1.0977316,7.2216949,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6085
2910,3,"Couple household, with no children",3367621.3,1.0934801,8.2681246,0,8,0,0,0,0,0,0,0,0,0,59,11,1,0,0,1,6086
2910,3,"Couple household, with no children",3367621.3,1.0934801,8.2681246,0,8,0,0,0,0,0,0,0,0,0,30,6,0,0,0,0,6086
2910,3,"Couple household, with no children",5280109.5,1.0943841,8.5700445,0,10,1,1,32831.523,0,0,0,0,0,0,49,9,0,0,0,0,6087
2910,3,"Couple household, with no children",5280109.5,1.0943841,8.5700445,0,10,1,1,32831.523,0,0,0,0,0,0,95,16,1,0,0,0,6087
2720,5,Other household types,1182717.1,.99136037,7.1276078,0,2,1,0,0,0,0,0,0,0,0,25,5,0,0,1,0,6088
2720,5,Other household types,1182717.1,.99136037,7.1276078,0,2,1,0,0,0,0,0,0,0,0,26,5,1,0,1,0,6088
2720,5,Other household types,1182717.1,.99136037,7.1276078,0,2,1,0,0,0,0,0,0,0,0,27,5,0,0,1,0,6088
2720,5,Other household types,1182717.1,.99136037,7.1276078,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6088
2720,4,"Couple household, with children",2203308.5,.99268883,7.1809521,0,5,0,0,0,0,0,0,0,0,0,43,8,1,0,1,0,6089
2720,4,"Couple household, with children",2203308.5,.99268883,7.1809521,0,5,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,6089
2720,4,"Couple household, with children",2203308.5,.99268883,7.1809521,0,5,0,0,0,0,0,0,0,0,0,30,6,0,0,1,0,6089
2720,3,"Couple household, with children",3379226.8,.9886502,7.6408849,0,8,0,0,0,0,0,0,0,0,0,37,7,1,0,1,0,6090
2720,3,"Couple household, with children",3379226.8,.9886502,7.6408849,0,8,0,0,0,0,0,0,0,0,0,17,3,0,0,1,0,6090
3067,6,Three generation household,3024168.3,1.0141628,7.8566089,0,7,0,0,0,0,0,0,0,0,0,36,7,1,0,1,0,6091
3067,6,Three generation household,3024168.3,1.0141628,7.8566089,0,7,0,0,0,0,0,0,0,0,0,15,3,0,0,1,0,6091
3067,6,Three generation household,3024168.3,1.0141628,7.8566089,0,7,0,0,0,0,0,0,0,0,0,12,2,0,0,1,0,6091
3067,6,Three generation household,3024168.3,1.0141628,7.8566089,0,7,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,6091
3067,6,Three generation household,3024168.3,1.0141628,7.8566089,0,7,0,0,0,0,0,0,0,0,0,70,14,1,1,1,0,6091
3067,2,Other household types,980976.88,1.0182158,6.6252403,0,1,1,0,0,0,0,0,0,0,0,54,10,0,0,1,0,6092
2620,5,Three generation household,1594596.4,1.0070401,7.145267,0,3,0,1,10876.033,0,0,0,0,0,0,37,7,1,0,1,0,6094
2620,5,Three generation household,1594596.4,1.0070401,7.145267,0,3,0,1,10876.033,0,0,0,0,0,0,16,3,0,0,1,0,6094
2620,5,Three generation household,1594596.4,1.0070401,7.145267,0,3,0,1,10876.033,0,0,0,0,0,0,14,2,1,0,1,0,6094
2620,5,Three generation household,1594596.4,1.0070401,7.145267,0,3,0,1,10876.033,0,0,0,0,0,0,81,16,1,0,1,0,6094
2620,4,"Couple household, with children",993688,1.0096275,6.9215732,0,1,0,0,0,0,0,0,0,0,0,29,5,1,0,1,1,6095
2620,4,"Couple household, with children",993688,1.0096275,6.9215732,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6095
2620,4,"Couple household, with children",993688,1.0096275,6.9215732,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,6095
2620,6,"Couple household, with children",896342.06,1.0093585,6.6015363,1,1,0,0,0,0,0,0,0,0,0,45,9,1,0,1,0,6096
2620,6,"Couple household, with children",896342.06,1.0093585,6.6015363,1,1,0,0,0,0,0,0,0,0,0,24,4,0,0,1,0,6096
2620,6,"Couple household, with children",896342.06,1.0093585,6.6015363,1,1,0,0,0,0,0,0,0,0,0,17,3,0,0,1,0,6096
2620,6,"Couple household, with children",896342.06,1.0093585,6.6015363,1,1,0,0,0,0,0,0,0,0,0,24,4,1,0,1,0,6096
2620,6,"Couple household, with children",896342.06,1.0093585,6.6015363,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6096
3999,6,Three generation household,1716310.5,1.0068542,7.3842158,0,3,0,1,7551.4063,0,0,0,0,0,0,44,8,1,0,1,0,6097
3999,6,Three generation household,1716310.5,1.0068542,7.3842158,0,3,0,1,7551.4063,0,0,0,0,0,0,23,4,1,0,1,0,6097
3999,6,Three generation household,1716310.5,1.0068542,7.3842158,0,3,0,1,7551.4063,0,0,0,0,0,0,33,6,0,0,1,0,6097
3999,6,Three generation household,1716310.5,1.0068542,7.3842158,0,3,0,1,7551.4063,0,0,0,0,0,0,84,16,1,0,1,1,6097
3999,6,Three generation household,1716310.5,1.0068542,7.3842158,0,3,0,1,7551.4063,0,0,0,0,0,0,5,1,0,0,1,0,6097
3999,7,"Couple household, with children",484519.63,1.0100763,6.0985069,1,1,0,0,0,0,0,0,0,0,0,46,9,1,0,1,0,6098
3999,7,"Couple household, with children",484519.63,1.0100763,6.0985069,1,1,0,0,0,0,0,0,0,0,0,23,4,0,0,1,0,6098
3999,7,"Couple household, with children",484519.63,1.0100763,6.0985069,1,1,0,0,0,0,0,0,0,0,0,10,2,1,0,1,0,6098
3999,7,"Couple household, with children",484519.63,1.0100763,6.0985069,1,1,0,0,0,0,0,0,0,0,0,23,4,1,0,1,0,6098
3999,7,"Couple household, with children",484519.63,1.0100763,6.0985069,1,1,0,0,0,0,0,0,0,0,0,21,4,0,0,1,0,6098
3999,7,"Couple household, with children",484519.63,1.0100763,6.0985069,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,6098
3999,4,"Couple household, with children",947979.69,1.004367,6.8525705,1,1,0,0,0,0,0,0,0,0,0,33,6,1,0,1,0,6099
3999,4,"Couple household, with children",947979.69,1.004367,6.8525705,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6099
3999,4,"Couple household, with children",947979.69,1.004367,6.8525705,1,1,0,0,0,0,0,0,0,0,0,11,2,1,0,1,0,6099
2927,4,"Couple household, with children",2882980.3,.98839939,7.7126317,0,7,0,0,0,0,0,0,0,0,0,36,7,1,0,1,1,6100
2927,4,"Couple household, with children",2882980.3,.98839939,7.7126317,0,7,0,0,0,0,0,0,0,0,0,11,2,0,0,1,0,6100
2927,4,"Couple household, with children",2882980.3,.98839939,7.7126317,0,7,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,6100
2927,2,"Couple household, with no children",6050368.5,.9821167,8.4811697,0,10,1,0,0,0,0,0,0,0,0,49,9,0,0,1,0,6101
3206,4,"Couple household, with children",2141092.3,1.0169532,7.2955251,0,5,0,0,0,0,0,0,0,0,0,34,6,1,0,1,0,6103
3206,4,"Couple household, with children",2141092.3,1.0169532,7.2955251,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,6103
3206,4,"Couple household, with children",2141092.3,1.0169532,7.2955251,0,5,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,6103
3206,4,"Couple household, with children",3495670,1.0146837,7.8014574,0,8,0,0,0,0,0,0,0,0,0,38,7,1,0,1,0,6104
3206,4,"Couple household, with children",3495670,1.0146837,7.8014574,0,8,0,0,0,0,0,0,0,0,0,18,3,1,0,1,0,6104
3206,4,"Couple household, with children",3495670,1.0146837,7.8014574,0,8,0,0,0,0,0,0,0,0,0,16,3,1,0,1,0,6104
3206,2,"Couple household, with no children",3122622.3,1.0146735,7.8168201,0,7,0,1,205471.38,0,0,0,0,0,0,60,12,1,0,1,1,6105
2519,4,"Couple household, with children",4662038.5,1.09214,8.393816,0,9,0,0,0,0,0,0,0,0,0,39,7,1,0,0,0,6106
2519,4,"Couple household, with children",4662038.5,1.09214,8.393816,0,9,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,6106
2519,4,"Couple household, with children",4662038.5,1.09214,8.393816,0,9,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,6106
2519,5,"Couple household, with children",859144.38,1.0992812,6.7708998,1,1,0,0,0,0,0,0,0,0,0,37,7,1,0,0,0,6107
2519,5,"Couple household, with children",859144.38,1.0992812,6.7708998,1,1,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,6107
2519,5,"Couple household, with children",859144.38,1.0992812,6.7708998,1,1,0,0,0,0,0,0,0,0,0,15,3,1,0,0,0,6107
2519,5,"Couple household, with children",859144.38,1.0992812,6.7708998,1,1,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,6107
2519,3,"Couple household, with no children",1445047,1.0990725,7.9662838,0,3,0,0,0,0,0,0,0,0,0,56,11,1,0,0,0,6108
2519,3,"Couple household, with no children",1445047,1.0990725,7.9662838,0,3,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,6108
4093,4,"Couple household, with children",2860013,1.0027101,7.7411976,0,7,0,0,0,0,0,0,0,0,0,39,7,1,0,1,0,6109
4093,4,"Couple household, with children",2860013,1.0027101,7.7411976,0,7,0,0,0,0,0,0,0,0,0,16,3,0,0,1,0,6109
4093,4,"Couple household, with children",2860013,1.0027101,7.7411976,0,7,0,0,0,0,0,0,0,0,0,21,4,1,0,1,0,6109
4093,4,"Couple household, with no children",4164094.8,1.003798,8.0995588,0,9,0,0,0,0,0,0,0,0,0,58,11,1,0,1,0,6110
4093,4,"Couple household, with no children",4164094.8,1.003798,8.0995588,0,9,0,0,0,0,0,0,0,0,0,24,4,1,0,1,0,6110
4093,4,"Couple household, with no children",4164094.8,1.003798,8.0995588,0,9,0,0,0,0,0,0,0,0,0,21,4,1,0,1,0,6110
4093,3,"Couple household, with no children",3836394.3,1.0026959,8.0230274,0,8,0,0,0,0,0,0,0,0,0,50,10,1,0,1,0,6111
4093,3,"Couple household, with no children",3836394.3,1.0026959,8.0230274,0,8,0,0,0,0,0,0,0,0,0,21,4,0,0,1,0,6111
3998,2,"Couple household, with no children",1923859,.99382365,7.5490046,0,4,0,0,0,0,0,0,0,0,0,57,11,1,0,1,0,6112
3998,5,"Couple household, with children",2235383.3,1.004312,6.7237544,0,5,0,0,0,0,0,0,0,0,0,53,10,1,0,1,0,6113
3998,5,"Couple household, with children",2235383.3,1.004312,6.7237544,0,5,0,0,0,0,0,0,0,0,0,17,3,0,0,1,0,6113
3998,5,"Couple household, with children",2235383.3,1.004312,6.7237544,0,5,0,0,0,0,0,0,0,0,0,14,2,1,0,1,0,6113
3998,5,"Couple household, with children",2235383.3,1.004312,6.7237544,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,6113
3998,5,"Couple household, with children",639864.13,.98913652,6.5733433,1,1,0,0,0,0,0,0,0,0,0,40,8,1,0,1,0,6114
3998,5,"Couple household, with children",639864.13,.98913652,6.5733433,1,1,0,0,0,0,0,0,0,0,0,8,1,1,0,1,0,6114
3998,5,"Couple household, with children",639864.13,.98913652,6.5733433,1,1,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,6114
3998,5,"Couple household, with children",639864.13,.98913652,6.5733433,1,1,0,0,0,0,0,0,0,0,0,16,3,0,0,1,0,6114
2734,3,"Couple household, with children",2359962.5,1.014544,8.0252018,0,6,0,0,0,0,0,0,0,0,0,45,9,1,0,1,0,6115
2734,3,"Couple household, with children",2359962.5,1.014544,8.0252018,0,6,0,0,0,0,0,0,0,0,0,17,3,1,0,1,0,6115
2734,6,"Couple household, with children",1011489.8,1.0192418,7.0892568,0,1,0,0,0,0,0,0,0,0,0,36,7,1,0,1,0,6116
2734,6,"Couple household, with children",1011489.8,1.0192418,7.0892568,0,1,0,0,0,0,0,0,0,0,0,13,2,0,0,1,0,6116
2734,6,"Couple household, with children",1011489.8,1.0192418,7.0892568,0,1,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,6116
2734,6,"Couple household, with children",1011489.8,1.0192418,7.0892568,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,6116
2734,6,"Couple household, with children",1011489.8,1.0192418,7.0892568,0,1,0,0,0,0,0,0,0,0,0,18,3,0,0,1,0,6116
2734,6,"Couple household, with children",819442.44,1.0201961,6.726161,1,1,1,0,0,0,0,0,0,0,0,30,6,0,0,1,0,6117
2734,6,"Couple household, with children",819442.44,1.0201961,6.726161,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6117
2734,6,"Couple household, with children",819442.44,1.0201961,6.726161,1,1,1,0,0,0,0,0,0,0,0,9,1,0,0,1,0,6117
2734,6,"Couple household, with children",819442.44,1.0201961,6.726161,1,1,1,0,0,0,0,0,0,0,0,21,4,1,0,1,0,6117
2734,6,"Couple household, with children",819442.44,1.0201961,6.726161,1,1,1,0,0,0,0,0,0,0,0,23,4,1,0,1,0,6117
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,43,8,1,0,1,0,6118
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,6118
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,6118
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,20,4,0,0,1,0,6118
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,14,2,1,0,1,0,6118
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,10,2,0,0,1,0,6118
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,16,3,1,0,1,0,6118
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,13,2,0,0,1,0,6118
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,6118
2996,11,"Couple household, with children",393789.03,1.0113249,6.1091256,1,1,0,0,0,0,0,0,0,0,0,17,3,1,0,1,0,6118
2996,7,"Couple household, with children",354074.88,1.0147618,6.4281621,1,1,0,0,0,0,0,0,0,0,0,33,6,1,0,1,0,6119
2996,7,"Couple household, with children",354074.88,1.0147618,6.4281621,1,1,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,6119
2996,7,"Couple household, with children",354074.88,1.0147618,6.4281621,1,1,0,0,0,0,0,0,0,0,0,12,2,1,0,1,0,6119
2996,7,"Couple household, with children",354074.88,1.0147618,6.4281621,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6119
2996,7,"Couple household, with children",354074.88,1.0147618,6.4281621,1,1,0,0,0,0,0,0,0,0,0,10,2,1,0,1,0,6119
2996,7,"Couple household, with children",354074.88,1.0147618,6.4281621,1,1,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,6119
2996,8,"Couple household, with children",1000837.1,1.0068698,6.4934502,0,1,0,0,0,0,0,0,0,0,0,44,8,1,0,1,0,6120
2996,8,"Couple household, with children",1000837.1,1.0068698,6.4934502,0,1,0,0,0,0,0,0,0,0,0,17,3,0,0,1,0,6120
2996,8,"Couple household, with children",1000837.1,1.0068698,6.4934502,0,1,0,0,0,0,0,0,0,0,0,12,2,1,0,1,0,6120
2996,8,"Couple household, with children",1000837.1,1.0068698,6.4934502,0,1,0,0,0,0,0,0,0,0,0,14,2,0,0,1,0,6120
2996,8,"Couple household, with children",1000837.1,1.0068698,6.4934502,0,1,0,0,0,0,0,0,0,0,0,16,3,0,0,1,0,6120
2996,8,"Couple household, with children",1000837.1,1.0068698,6.4934502,0,1,0,0,0,0,0,0,0,0,0,17,3,1,0,1,0,6120
2996,8,"Couple household, with children",1000837.1,1.0068698,6.4934502,0,1,0,0,0,0,0,0,0,0,0,22,4,0,0,1,0,6120
3648,5,"Couple household, with no children",1529187.9,1.0025275,7.4885197,0,3,0,0,0,0,0,0,0,0,0,52,10,1,0,1,0,6121
3648,5,"Couple household, with no children",1529187.9,1.0025275,7.4885197,0,3,0,0,0,0,0,0,0,0,0,25,5,1,0,1,0,6121
3648,5,"Couple household, with no children",1529187.9,1.0025275,7.4885197,0,3,0,0,0,0,0,0,0,0,0,20,4,1,0,1,0,6121
3648,5,"Couple household, with no children",1529187.9,1.0025275,7.4885197,0,3,0,0,0,0,0,0,0,0,0,24,4,0,0,1,0,6121
3648,4,"Couple household, with children",1416516.5,1.0019454,6.7845192,0,2,0,0,0,0,0,0,0,0,0,36,7,1,0,1,0,6122
3648,4,"Couple household, with children",1416516.5,1.0019454,6.7845192,0,2,0,0,0,0,0,0,0,0,0,17,3,1,0,1,0,6122
3648,4,"Couple household, with children",1416516.5,1.0019454,6.7845192,0,2,0,0,0,0,0,0,0,0,0,13,2,0,0,1,0,6122
3648,6,"Couple household, with children",989616.75,1.0034302,7.130682,0,1,0,0,0,0,0,0,0,0,0,45,9,1,0,1,0,6123
3648,6,"Couple household, with children",989616.75,1.0034302,7.130682,0,1,0,0,0,0,0,0,0,0,0,17,3,0,0,1,1,6123
3648,6,"Couple household, with children",989616.75,1.0034302,7.130682,0,1,0,0,0,0,0,0,0,0,0,26,5,0,0,1,0,6123
3648,6,"Couple household, with children",989616.75,1.0034302,7.130682,0,1,0,0,0,0,0,0,0,0,0,20,4,1,0,1,0,6123
3648,6,"Couple household, with children",989616.75,1.0034302,7.130682,0,1,0,0,0,0,0,0,0,0,0,47,9,1,0,1,0,6123
2743,4,"Couple household, with children",3868606.5,.98055977,7.9794707,0,8,0,0,0,0,0,0,0,0,0,40,8,1,0,1,0,6124
