hhid,rural,female_head,weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,current_B,value_B,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,age,age5yrs,sex,disab,pension
11540052,1,0,153.04306,7,Three generation household,1098562,.98435152,13.151033,0,9,0,0,0,0,0,0,0,0,24,4,1,0,0
11540067,1,0,153.04306,8,Three generation household,735600.81,.98435152,13.046501,0,8,0,0,0,0,0,0,0,0,67,13,0,0,0
11550022,1,0,105.66253,11,Three generation household,298131.59,.9847436,12.368143,1,2,0,0,0,0,0,0,0,0,61,12,0,0,0
11550059,1,0,105.66253,6,"Couple household, with children",389653.63,.9847436,12.926623,0,4,0,0,0,0,0,0,0,0,22,4,1,0,0
11550095,1,1,105.66253,8,Other household types,396126.06,.9847436,12.988253,0,4,0,0,0,0,0,0,0,0,10,2,0,0,0
11550114,1,0,105.66253,11,Three generation household,214655.38,.9847436,12.509937,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0
11550187,1,0,105.66253,8,"Couple household, with children",558202,.9847436,13.18289,0,6,0,0,0,0,0,0,0,0,35,7,1,0,0
11550206,1,0,105.66253,7,"Couple household, with children",361079.69,.9847436,12.916389,0,3,0,0,0,0,0,0,0,0,10,2,0,0,0
11550224,1,1,105.66253,7,Three generation household,357017.34,.9847436,12.726304,0,3,0,0,0,0,0,0,0,0,33,6,0,0,0
11550261,1,0,105.66253,5,"Couple household, with children",337368.25,.9847436,13.181476,0,3,0,0,0,0,0,0,0,0,43,8,1,0,0
11550279,1,0,105.66253,5,"Couple household, with children",258582.63,.9847436,12.894085,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
11560003,0,0,105.04934,7,"Couple household, with children",659707.5,1.018551,13.031093,0,7,0,0,0,0,0,0,0,0,25,5,0,0,0
11560049,0,0,105.04934,5,"Couple household, with children",513243.56,1.018551,13.529343,0,5,0,0,0,0,0,0,0,0,55,11,0,0,0
11560072,0,1,105.04934,4,Other household types,616296.25,1.018551,13.4264,0,7,0,0,0,0,0,0,0,0,16,3,1,0,0
11560083,0,0,105.04934,4,"Couple household, with no children",567003.19,1.018551,13.301246,0,6,0,0,0,0,0,0,0,0,23,4,0,0,0
11560095,0,0,105.04934,5,"Couple household, with no children",707005.63,1.018551,13.167397,0,7,0,0,0,0,0,0,0,0,49,9,1,0,0
11560107,0,0,105.04934,5,"Couple household, with children",1042926.3,1.018551,13.150459,0,9,0,0,0,0,0,0,0,0,58,11,0,0,0
11560130,0,0,105.04934,5,Three generation household,612741.5,1.018551,13.072708,0,7,0,0,0,0,0,0,0,0,37,7,0,0,0
11560153,0,0,105.04934,5,"Couple household, with children",755540.88,1.018551,13.082047,0,8,0,0,0,0,0,0,0,0,43,8,0,0,0
11560164,0,0,105.04934,5,"Couple household, with children",670219.81,1.018551,13.103988,0,7,0,0,0,0,0,0,0,0,51,10,0,0,0
11570029,0,0,107.83157,4,"Couple household, with children",359822.22,1.0320477,13.398252,0,3,0,0,0,0,0,0,0,0,17,3,0,0,0
11570059,0,0,107.83157,3,"Couple household, with no children",751380.31,1.0320477,13.573704,0,8,0,0,0,0,0,0,0,0,64,12,0,0,0
11570089,0,0,107.83157,4,"Couple household, with children",653838.5,1.0320477,13.685328,0,7,0,0,0,0,0,0,0,0,15,3,1,0,0
11570119,0,0,107.83157,5,"Couple household, with children",849141.38,1.0320477,13.364343,0,8,0,0,0,0,0,0,0,0,51,10,0,0,0
11570241,0,0,107.83157,4,"Couple household, with children",641509.38,1.0320477,13.272183,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0
11570301,0,0,107.83157,5,"Couple household, with children",532756.88,1.0320477,13.51809,0,6,0,0,0,0,0,0,0,0,25,5,0,0,0
11570362,0,0,107.83157,3,"Couple household, with children",793676.13,1.0320477,13.762326,0,8,0,0,0,0,0,0,0,0,33,6,0,0,0
11570392,0,1,107.83157,2,Other household types,1390410.8,1.0320477,13.685398,0,10,0,0,0,0,0,0,0,0,64,12,1,0,0
11570423,0,0,107.83157,3,"Couple household, with children",700909.06,1.0320477,13.527151,0,7,0,0,0,0,0,0,0,0,27,5,1,0,0
11570483,0,0,107.83157,5,"Couple household, with children",441510.56,1.0320477,13.175822,0,4,0,0,0,0,0,0,0,0,31,6,1,0,0
11580038,0,0,111.98796,2,"Couple household, with no children",728370.81,1.018551,13.866719,0,7,0,0,0,0,0,0,0,0,55,11,1,0,0
11580097,0,0,111.98796,2,"Couple household, with no children",957449.94,1.018551,14.055951,0,9,0,0,0,0,0,0,0,0,45,9,1,0,0
11580117,0,0,111.98796,3,"Couple household, with children",774899.75,1.018551,13.639135,0,8,0,0,0,0,0,0,0,0,42,8,1,0,0
11580137,0,0,111.98796,3,"Couple household, with children",442166,1.018551,13.75912,0,4,0,0,0,0,0,0,0,0,38,7,1,0,0
11580156,0,0,111.98796,7,"Couple household, with children",809163.75,1.018551,13.178537,0,8,0,0,0,0,0,0,0,0,47,9,0,0,0
11580176,0,0,111.98796,2,"Couple household, with no children",980442.5,1.018551,13.923812,0,9,0,0,0,0,0,0,0,0,44,8,1,0,0
11580215,0,0,111.98796,5,"Couple household, with children",529574,1.018551,13.494791,0,6,0,0,0,0,0,0,0,0,11,2,1,0,0
11580235,0,0,111.98796,2,"Couple household, with no children",699695.06,1.018551,13.641597,0,7,0,0,0,0,0,0,0,0,64,12,1,0,0
11580294,0,0,111.98796,2,"Couple household, with no children",952174.13,1.018551,13.909148,0,9,0,0,0,0,0,0,0,0,54,10,1,0,0
11580314,0,0,111.98796,4,"Couple household, with children",807844,1.018551,13.718623,0,8,0,0,0,0,0,0,0,0,46,9,0,0,0
11590014,1,0,153.71443,5,Three generation household,404113.75,.98201561,13.15998,0,4,0,0,0,0,0,0,0,0,8,1,1,0,0
11590050,1,0,153.71443,6,Three generation household,547850.25,.98201561,13.155005,0,6,0,0,0,0,0,0,0,0,78,15,0,0,0
11590059,1,0,153.71443,3,"Couple household, with children",856051.94,.98201561,13.467611,0,8,0,0,0,0,0,0,0,0,48,9,1,0,0
11590068,1,0,153.71443,4,"Couple household, with no children",1019058.1,.98201561,13.806709,0,9,0,0,0,0,0,0,0,0,48,9,0,0,0
11590077,1,0,153.71443,4,"Couple household, with children",707398,.98201561,13.819628,0,7,0,0,0,0,0,0,0,0,38,7,1,0,0
11590086,1,0,153.71443,3,"Couple household, with children",1192911.5,.98201561,13.492746,0,9,0,0,0,0,0,0,0,0,47,9,1,0,0
11590095,1,0,153.71443,3,Three generation household,919888.56,.98201561,13.410501,0,8,0,0,0,0,0,0,0,0,71,14,0,0,0
11590122,1,0,153.71443,2,"Couple household, with no children",1219963.4,.98201561,13.726008,0,9,0,0,0,0,0,0,0,0,48,9,1,0,0
11590131,1,0,153.71443,3,"Couple household, with no children",1219900.1,.98201561,13.583653,0,9,0,0,0,0,0,0,0,0,43,8,0,0,0
11600001,1,0,149.24287,3,"Couple household, with no children",365980.53,.99136591,13.487707,0,3,0,0,0,0,0,0,0,0,55,11,0,0,0
11600012,1,0,149.24287,5,Three generation household,321321.78,.99136591,12.99471,0,3,0,0,0,0,0,0,0,0,37,7,1,0,0
11600017,1,0,149.24287,4,"Couple household, with no children",261716.5,.99136591,13.064677,1,2,0,0,0,0,0,0,0,0,34,6,0,0,0
11600023,1,0,149.24287,4,"Couple household, with children",487804.59,.99136591,13.323977,0,5,0,0,0,0,0,0,0,0,26,5,1,0,0
11600026,1,0,149.24287,4,"Couple household, with children",429160.53,.99136591,13.182802,0,4,0,0,0,0,0,0,0,0,54,10,1,1,0
11600029,1,0,149.24287,2,"Couple household, with no children",756233.38,.99136591,13.718377,0,8,0,0,0,0,0,0,0,0,56,11,1,0,0
11600031,1,1,149.24287,1,"One-person household, 18-59 years",474736.97,.99136591,14.035915,0,5,0,0,0,0,0,0,0,0,48,9,1,0,0
11600037,1,1,149.24287,2,Other household types,815275.81,.99136591,13.545197,0,8,0,0,0,0,0,0,0,0,32,6,0,0,0
11600043,1,0,149.24287,4,"Couple household, with children",469061.5,.99136591,13.138942,0,5,0,0,0,0,0,0,0,0,52,10,0,1,0
11610006,1,0,114.43402,6,Three generation household,196286.83,.98201561,12.712275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11610020,1,0,114.43402,5,Other household types,209256.89,.98201561,12.867743,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0
11610028,1,0,114.43402,6,Three generation household,139194.05,.98201561,12.716415,1,1,0,0,0,0,0,0,0,0,21,4,1,0,0
11610035,1,0,114.43402,4,"Couple household, with children",319561.44,.98201561,12.971251,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0
11610050,1,0,114.43402,6,"Couple household, with children",215895.61,.98201561,12.73041,1,1,0,0,0,0,0,0,0,0,35,7,1,0,0
11610065,1,0,114.43402,8,"Couple household, with children",199599.61,.98201561,12.553481,1,1,0,0,0,0,0,0,0,0,17,3,1,0,0
11610080,1,0,114.43402,8,"Couple household, with children",233892.72,.98201561,12.461667,1,1,0,0,0,0,0,0,0,0,30,6,0,0,0
11610087,1,0,114.43402,4,"Couple household, with children",198190.58,.98201561,12.76304,1,1,0,0,0,0,0,0,0,0,42,8,1,0,0
11610095,1,0,114.43402,6,"Couple household, with children",349315.91,.98201561,12.778665,0,3,0,0,0,0,0,0,0,0,56,11,0,0,0
11610102,1,0,114.43402,5,Three generation household,230963.88,.98201561,12.893615,1,1,0,0,0,0,0,0,0,0,38,7,1,0,0
11620006,1,0,155.70399,5,Three generation household,420555.63,.99311769,13.03334,0,4,0,0,0,0,0,0,0,0,47,9,1,0,0
11620011,1,0,155.70399,4,"Couple household, with no children",579522.5,.99311769,13.375296,0,6,0,0,0,0,0,0,0,0,64,12,1,1,0
11620022,1,0,155.70399,7,Three generation household,427635.47,.99311769,12.935728,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0
11620028,1,0,155.70399,3,"Couple household, with no children",618195.63,.99311769,13.579018,0,7,0,0,0,0,0,0,0,0,60,12,0,0,0
11620039,1,0,155.70399,4,"Couple household, with no children",627147.25,.99311769,13.493495,0,7,0,0,0,0,0,0,0,0,50,10,1,0,0
11620055,1,0,155.70399,7,"Couple household, with children",298679.25,.99311769,12.664044,1,2,0,0,0,0,0,0,0,0,5,1,1,0,0
11620071,1,0,155.70399,8,"Couple household, with children",264665.31,.99311769,12.793952,1,2,0,0,0,0,0,0,0,0,8,1,1,0,0
11620077,1,0,155.70399,2,"Couple household, with no children",552819.13,.99311769,13.437407,0,6,0,0,0,0,0,0,0,0,32,6,1,0,0
11620082,1,0,155.70399,3,"Couple household, with children",921999.38,.99311769,15.089849,0,8,0,0,0,0,0,0,0,0,29,5,0,0,0
11630010,1,0,121.66895,5,"Couple household, with children",257298.45,.98013008,13.136533,1,2,0,0,0,0,0,0,0,0,5,1,0,0,0
11630015,1,0,121.66895,4,"Couple household, with children",429249.75,.98013008,13.050683,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0
11630026,1,0,121.66895,4,"Couple household, with children",236600.92,.98013008,13.093616,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0
11630037,1,0,121.66895,4,"Couple household, with children",335584.78,.98013008,12.988613,0,3,0,0,0,0,0,0,0,0,7,1,1,0,0
11630043,1,1,121.66895,4,Other household types,223860.44,.98013008,13.058389,1,1,0,0,0,0,0,0,0,0,25,5,0,0,0
11630048,1,0,121.66895,7,"Couple household, with children",123609.36,.98013008,12.458961,1,1,0,0,0,0,0,0,0,0,46,9,0,0,0
11630053,1,0,121.66895,8,Three generation household,144412.09,.98013008,12.291939,1,1,0,0,0,0,0,0,0,0,20,4,1,0,0
11630059,1,0,121.66895,9,"Couple household, with children",313429.47,.98013008,12.432066,0,2,0,0,0,0,0,0,0,0,16,3,0,0,0
11630086,1,0,121.66895,4,"Couple household, with children",406367.66,.98013008,12.933895,0,4,0,0,0,0,0,0,0,0,59,11,0,1,0
11640042,0,0,147.88211,4,Three generation household,453327.19,1.0278432,13.367407,0,5,0,0,0,0,0,0,0,0,14,2,1,0,0
11640057,0,0,147.88211,5,"Couple household, with children",451356.84,1.0278432,13.218098,0,5,0,0,0,0,0,0,0,0,12,2,1,0,0
11640072,0,0,147.88211,6,"Couple household, with children",731619.25,1.0278432,13.326257,0,7,0,0,0,0,0,0,0,0,31,6,0,0,0
11640087,0,0,147.88211,4,"Couple household, with children",1105875,1.0278432,13.455095,0,9,0,0,0,0,0,0,0,0,10,2,1,0,0
11640116,0,1,147.88211,4,Three generation household,369556.69,1.0278432,13.258139,0,3,0,0,0,0,0,0,0,0,39,7,1,0,0
11640131,0,0,147.88211,3,Other household types,725503.56,1.0278432,13.520007,0,7,0,0,0,0,0,0,0,0,36,7,1,0,0
11640146,0,0,147.88211,4,"Couple household, with children",381252.75,1.0278432,13.176068,0,3,0,0,0,0,0,0,0,0,43,8,1,0,0
11640205,0,0,147.88211,5,"Couple household, with children",337433.41,1.0278432,13.163042,0,3,0,0,0,0,0,0,0,0,55,11,1,0,0
11640220,0,0,147.88211,3,Three generation household,557953.63,1.0278432,13.292586,0,6,0,0,0,0,0,0,0,0,56,11,1,0,0
11640235,0,0,147.88211,6,"Couple household, with children",894545.88,1.0278432,13.641109,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
11650005,0,0,132.87524,2,"Couple household, with no children",628771.75,1.0229379,13.475948,0,7,0,0,0,0,0,0,0,0,41,8,1,0,0
11650066,0,0,132.87524,5,Three generation household,435444.38,1.0229379,13.067808,0,4,0,0,0,0,0,0,0,0,17,3,0,0,0
11650090,0,0,132.87524,3,"Couple household, with no children",413652.38,1.0229379,13.399837,0,4,0,0,0,0,0,0,0,0,21,4,1,0,0
11650103,0,0,132.87524,3,"Couple household, with children",619633.69,1.0229379,13.303847,0,7,0,0,0,0,0,0,0,0,35,7,0,0,0
11650127,0,0,132.87524,4,"Couple household, with children",538016.63,1.0229379,13.552831,0,6,0,0,0,0,0,0,0,0,41,8,0,0,0
11650139,0,0,132.87524,4,"Couple household, with children",895865.63,1.0229379,13.688047,0,8,0,0,0,0,0,0,0,0,3,0,1,0,0
11650152,0,0,132.87524,6,Three generation household,572569.06,1.0229379,13.350923,0,6,0,0,0,0,0,0,0,0,33,6,0,0,0
11650164,0,0,132.87524,3,"Couple household, with no children",715926.63,1.0229379,13.769257,0,7,0,0,0,0,0,0,0,0,57,11,0,0,0
11650176,0,0,132.87524,4,"Couple household, with children",511604.31,1.0229379,13.590133,0,5,0,0,0,0,0,0,0,0,32,6,1,0,0
11650188,0,0,132.87524,2,Skipped generation,581553.63,1.0229379,13.308393,0,6,0,0,0,0,0,0,0,0,71,14,0,0,0
11660016,1,0,128.52637,4,"Couple household, with children",383430.66,.97471964,13.04106,0,3,0,0,0,0,0,0,0,0,41,8,0,0,0
11660024,1,0,128.52637,4,"Couple household, with children",2415482,.97471964,13.402372,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0
11660056,1,0,128.52637,5,"Couple household, with children",297334.16,.97471964,12.943474,1,2,0,0,0,0,0,0,0,0,17,3,0,1,0
11660064,1,1,128.52637,2,Other household types,590434.69,.97471964,13.588039,0,6,0,0,0,0,0,0,0,0,27,5,0,0,0
11660080,1,0,128.52637,4,"Couple household, with children",300971.94,.97471964,13.040037,1,2,0,0,0,0,0,0,0,0,12,2,1,0,0
11660088,1,0,128.52637,7,Three generation household,192531.3,.97471964,12.850349,1,1,0,0,0,0,0,0,0,0,49,9,1,0,0
11660096,1,0,128.52637,6,"Couple household, with children",330598.13,.97471964,13.153898,0,3,0,0,0,0,0,0,0,0,7,1,1,0,0
11660112,1,1,128.52637,5,Single parent/caregiver (<60 years),212084.39,.97471964,12.644411,1,1,0,0,0,0,0,0,0,0,5,1,0,0,0
11660120,1,0,128.52637,8,"Couple household, with children",175959.23,.97471964,12.470333,1,1,0,0,0,0,0,0,0,0,45,9,1,0,0
11660128,1,0,128.52637,4,"Couple household, with children",192768.77,.97471964,12.929471,1,1,0,0,0,0,0,0,0,0,47,9,1,0,0
11670005,1,0,96.038963,4,"Couple household, with children",350001.44,.97650456,12.973224,0,3,0,0,0,0,0,0,0,0,28,5,1,0,0
11670026,1,0,96.038963,3,"Couple household, with children",630136.5,.97650456,13.485288,0,7,0,0,0,0,0,0,0,0,45,9,1,0,0
11670048,1,0,96.038963,3,"Couple household, with children",567768,.97650456,13.172357,0,6,0,0,0,0,0,0,0,0,10,2,0,0,0
11670069,1,0,96.038963,8,Three generation household,281171.16,.97650456,12.493614,1,2,0,0,0,0,0,0,0,0,11,2,1,0,0
11670091,1,1,96.038963,5,Other household types,390317.97,.97650456,12.869309,0,4,0,0,0,0,0,0,0,0,35,7,1,0,0
11670112,1,0,96.038963,5,"Couple household, with children",391316.53,.97650456,12.767825,0,4,0,0,0,0,0,0,0,0,9,1,0,0,0
11670177,1,0,96.038963,6,Three generation household,335346.28,.97650456,12.719186,0,3,0,0,0,0,0,0,0,0,43,8,1,0,0
11670220,1,0,96.038963,4,"Couple household, with children",339485.88,.97650456,13.1048,0,3,0,0,0,0,0,0,0,0,16,3,0,0,0
11670242,1,0,96.038963,3,"Couple household, with children",392828,.97650456,13.086089,0,4,0,0,0,0,0,0,0,0,53,10,1,0,0
11670285,1,0,96.038963,5,Three generation household,378682.5,.97650456,12.983221,0,3,0,0,0,0,0,0,0,0,28,5,1,0,0
11680004,1,0,115.75423,6,Three generation household,199363,.9847436,12.540101,1,1,0,0,0,0,0,0,0,0,83,16,1,0,0
11680014,1,0,115.75423,5,Three generation household,257597.13,.9847436,12.805144,1,2,0,0,0,0,0,0,0,0,32,6,1,0,0
11680021,1,0,115.75423,9,"Couple household, with children",159719.58,.9847436,12.356205,1,1,0,0,0,0,0,0,0,0,22,4,1,0,0
11680031,1,0,115.75423,2,"Couple household, with no children",536423,.9847436,13.364637,0,6,0,0,0,0,0,0,0,0,25,5,1,0,0
11680034,1,0,115.75423,5,"Couple household, with children",189128.2,.9847436,12.6044,1,1,0,0,0,0,0,0,0,0,24,4,1,0,0
11680038,1,0,115.75423,10,"Couple household, with children",178150.08,.9847436,12.069842,1,1,0,0,0,0,0,0,0,0,16,3,1,0,0
11680041,1,0,115.75423,9,Three generation household,184837.27,.9847436,12.364778,1,1,0,0,0,0,0,0,0,0,26,5,0,0,0
11680048,1,0,115.75423,3,"Couple household, with children",283102.63,.9847436,12.899362,1,2,0,0,0,0,0,0,0,0,22,4,1,0,0
11680051,1,0,115.75423,6,Three generation household,1049684.5,.9847436,12.980234,0,9,0,0,0,0,0,0,0,0,33,6,0,0,0
11690011,1,0,109.86881,7,"Couple household, with children",266746.22,.97827941,12.795425,1,2,0,0,0,0,0,0,0,0,13,2,0,0,0
11690041,1,0,109.86881,8,"Couple household, with children",216004.84,.97827941,12.418518,1,1,0,0,0,0,0,0,0,0,19,3,0,0,0
11690056,1,0,109.86881,2,"Couple household, with no children",445217.78,.97827941,13.398877,0,4,0,0,0,0,0,0,0,0,47,9,0,0,0
11690086,1,1,109.86881,5,Other household types,223074.83,.97827941,12.736189,1,1,0,0,0,0,0,0,0,0,11,2,1,0,0
11690117,1,0,109.86881,4,"Couple household, with children",322147.38,.97827941,13.00809,0,3,0,0,0,0,0,0,0,0,6,1,1,0,0
11690132,1,1,109.86881,11,Other household types,192432.3,.97827941,12.237194,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0
11690162,1,0,109.86881,5,"Couple household, with children",429833.69,.97827941,13.29088,0,4,0,0,0,0,0,0,0,0,17,3,1,0,0
11690208,1,0,109.86881,7,"Couple household, with children",281308.75,.97827941,12.881823,1,2,0,0,0,0,0,0,0,0,28,5,1,0,0
11690223,1,0,109.86881,6,"Couple household, with children",315554.06,.97827941,12.867967,0,2,0,0,0,0,0,0,0,0,14,2,0,0,0
11700004,1,0,94.22776,7,"Couple household, with children",240288.64,.97827941,12.559263,1,1,0,0,0,0,0,0,0,0,7,1,1,0,0
11700007,1,0,94.22776,5,"Couple household, with children",181021.89,.97827941,12.606879,1,1,0,0,0,0,0,0,0,0,15,3,0,0,0
11700012,1,0,94.22776,5,"Couple household, with children",275828.53,.97827941,12.930769,1,2,0,0,0,0,0,0,0,0,56,11,0,0,0
11700019,1,1,94.22776,1,"One-person household, 60+ years",313997.28,.97827941,13.37174,0,2,0,0,0,0,0,0,0,0,66,13,1,0,0
11700022,1,0,94.22776,5,"Couple household, with children",141818.16,.97827941,12.856686,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0
11700024,1,0,94.22776,8,Three generation household,427168.84,.97827941,12.588301,0,4,0,0,0,0,0,0,0,0,18,3,1,0,0
11700027,1,1,94.22776,4,Three generation household,156909.8,.97827941,12.742782,1,1,0,0,0,0,0,0,0,0,11,2,1,0,0
11700029,1,1,94.22776,10,Other household types,129151.36,.97827941,12.294616,1,1,0,0,0,0,0,0,0,0,21,4,0,0,0
11700034,1,0,94.22776,6,"Couple household, with children",143646.05,.97827941,12.636949,1,1,0,0,0,0,0,0,0,0,28,5,1,0,0
11700039,1,0,94.22776,4,"Couple household, with children",192398.47,.97827941,12.885514,1,1,0,0,0,0,0,0,0,0,25,5,0,0,0
11710010,1,0,375.59927,3,"Couple household, with children",532077,.97650456,13.115268,0,6,0,0,0,0,0,0,0,0,5,1,0,0,0
11710017,1,0,375.59927,5,Three generation household,315459.22,.97650456,12.815023,0,2,0,0,0,0,0,0,0,0,38,7,0,1,0
11710030,1,0,375.59927,4,"Couple household, with no children",1109369.9,.97650456,13.281036,0,9,0,0,0,0,0,0,0,0,20,4,0,0,0
11710049,1,0,375.59927,4,"Couple household, with children",535621.19,.97650456,13.051232,0,6,0,0,0,0,0,0,0,0,33,6,0,1,0
11710056,1,0,375.59927,8,"Couple household, with children",609743.25,.97650456,12.73872,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0
11710069,1,1,375.59927,8,Three generation household,306751.22,.97650456,12.531183,1,2,0,0,0,0,0,0,0,0,66,13,1,0,0
11710075,1,0,375.59927,9,"Couple household, with children",260156.5,.97650456,12.419455,1,2,0,0,0,0,0,0,0,0,12,2,0,0,0
11710082,1,0,375.59927,3,Three generation household,415288.69,.97650456,13.128563,0,4,0,0,0,0,0,0,0,0,59,11,0,0,0
11710101,1,0,375.59927,4,"Couple household, with children",413077.88,.97650456,13.23494,0,4,0,0,0,0,0,0,0,0,5,1,1,0,0
11720032,1,0,194.06398,4,"Couple household, with children",486909.84,.97645628,13.279081,0,5,0,0,0,0,0,0,0,0,11,2,1,0,0
11720050,1,0,194.06398,2,"Couple household, with no children",533840.38,.97645628,13.53186,0,6,0,0,0,0,0,0,0,0,58,11,0,0,0
11720069,1,0,194.06398,4,"Couple household, with children",633345.88,.97645628,13.258927,0,7,0,0,0,0,0,0,0,0,7,1,1,0,0
11720087,1,0,194.06398,3,"Couple household, with no children",489154.22,.97645628,13.446799,0,5,0,0,0,0,0,0,0,0,68,13,0,1,0
11720096,1,0,194.06398,5,"Couple household, with children",342168.75,.97645628,13.143967,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
11720106,1,0,194.06398,3,"Couple household, with children",309252.5,.97645628,12.901268,1,2,0,0,0,0,0,0,0,0,33,6,0,0,0
11720124,1,0,194.06398,6,"Couple household, with children",385313.81,.97645628,13.010459,0,4,0,0,0,0,0,0,0,0,33,6,0,0,0
11720133,1,0,194.06398,3,"Couple household, with children",381061.31,.97645628,13.580684,0,3,0,0,0,0,0,0,0,0,28,5,1,0,0
11720142,1,0,194.06398,5,"Couple household, with no children",1029603.3,.97645628,13.783107,0,9,0,0,0,0,0,0,0,0,21,4,1,0,0
11730018,1,0,176.37054,6,"Couple household, with children",347924.66,.97645628,12.892617,0,3,0,0,0,0,0,0,0,0,47,9,0,0,0
11730030,1,0,176.37054,3,"Couple household, with no children",380979.28,.97645628,13.32508,0,3,0,0,0,0,0,0,0,0,74,14,0,0,0
11730036,1,0,176.37054,2,"Couple household, with no children",374371.66,.97645628,13.368618,0,3,0,0,0,0,0,0,0,0,61,12,1,0,0
11730042,1,0,176.37054,3,"Couple household, with children",240741.94,.97645628,13.190361,1,1,0,0,0,0,0,0,0,0,23,4,1,0,0
11730048,1,0,176.37054,4,"Couple household, with children",437504.63,.97645628,13.412519,0,4,0,0,0,0,0,0,0,0,27,5,0,0,0
11730055,1,0,176.37054,5,"Couple household, with no children",544705.56,.97645628,13.577775,0,6,0,0,0,0,0,0,0,0,18,3,1,0,0
11730073,1,0,176.37054,4,"Couple household, with children",439154.44,.97645628,13.361343,0,4,0,0,0,0,0,0,0,0,18,3,1,0,0
11730079,1,0,176.37054,2,"Couple household, with no children",428909.22,.97645628,13.510091,0,4,0,0,0,0,0,0,0,0,61,12,1,0,0
11730091,1,0,176.37054,4,"Couple household, with children",282981.16,.97645628,13.260386,1,2,0,0,0,0,0,0,0,0,48,9,1,0,0
