weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,rural,age,age5yrs,sex,pension,disab,hhid
81.776375,2,Other household types,187.15506,1,5.2493949,0,4,1,1,75,0,0,0,0,0,0,1,72,14,1,0,0,1840
163.55275,1,"One-person household, 60+ years",280.78607,1,5.2673826,0,6,0,1,150,0,0,0,0,0,0,1,74,14,0,0,0,1841
163.55275,1,"One-person household, 60+ years",207.28297,1,5.3675056,0,4,1,1,150,0,0,0,0,1,60,1,85,16,1,0,0,1842
54.517582,3,"Couple household, with children",474.25833,1,5.2302637,0,9,0,0,0,0,0,0,0,0,0,1,49,9,0,0,0,1843
163.55275,1,"One-person household, 60+ years",161.22702,1,4.8981333,0,3,1,1,150,0,0,0,0,0,0,1,88,16,1,0,0,1844
81.776375,2,Other household types,117.39329,1,5.4774237,1,1,1,0,0,0,0,0,0,0,0,1,51,10,1,0,0,1845
40.888187,4,"Couple household, with children",119.64738,1,5.5534067,1,2,0,0,0,0,0,0,0,0,0,1,48,9,0,0,0,1846
54.517582,3,"Couple household, with children",507.17706,1,6.3985605,0,9,0,0,0,0,0,0,0,0,0,1,46,9,0,0,0,1847
23.364677,7.0000005,Other household types,80.636154,1,4.8406034,1,1,1,0,0,0,0,0,0,0,0,1,50,10,1,0,0,1848
40.888187,4,"Couple household, with children",113.87605,1,5.1445408,1,1,0,0,0,0,0,0,0,0,0,1,40,8,0,0,0,1849
40.888187,4,Other household types,88.685249,1,5.2196093,1,1,1,0,0,0,0,0,0,0,0,1,57,11,1,0,0,1850
61.5397,4,"Couple household, with children",176.63676,1,5.2119765,0,3,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,1851
82.052933,3,"Couple household, with no children",169.56631,1,5.4250154,0,3,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,1852
61.5397,4,"Couple household, with children",162.29652,1,5.1065645,0,3,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,1853
54.517582,3,Other household types,240.3631,1,5.7960014,0,5,0,1,0,0,0,0,0,0,0,1,59,11,0,0,0,1854
41.026466,6,Three generation household,92.050934,1,4.4914761,1,1,1,1,25,0,0,0,0,0,0,0,76,15,1,0,0,1855
246.1588,1,"One-person household, 60+ years",658.25543,1,5.3083019,0,10,1,1,150,0,0,0,0,0,0,0,75,15,1,0,0,1856
49.231758,5,Three generation household,118.24102,1,4.8835635,1,1,1,0,0,0,0,0,0,0,0,0,67,13,1,0,0,1857
246.1588,1,"One-person household, 18-59 years",259.68344,1,5.6058083,0,6,0,0,0,0,0,0,0,0,0,0,42,8,0,0,0,1858
41.026466,6,Three generation household,241.10153,1,5.2235169,0,5,0,0,0,0,0,0,0,0,0,0,64,12,0,0,0,1859
82.052933,3,"Couple household, with no children",231.10727,1,5.7054577,0,5,0,1,50,0,0,0,0,0,0,0,67,13,0,0,0,1860
123.0794,2,Other household types,407.58066,1,5.6190538,0,8,1,0,0,0,0,0,0,0,0,0,79,15,1,0,0,1861
246.1588,1,"One-person household, 60+ years",153.70497,1,5.7049837,0,3,1,1,150,0,0,0,0,0,0,0,72,14,1,0,0,1862
61.5397,4,Other household types,220.20047,1,5.5299816,0,5,1,0,0,0,0,0,0,0,0,0,59,11,1,0,0,1863
82.052933,3,"Couple household, with children",867.87134,1,6.3346696,0,10,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,1864
35.165543,7,"Couple household, with children",272.30313,1,6.0376158,0,6,0,0,0,0,0,0,0,0,0,0,54,10,0,0,0,1865
61.5397,4,"Couple household, with no children",947.41205,1,5.8254137,0,10,0,1,37.5,0,0,0,0,0,0,0,69,13,0,0,0,1866
49.231758,5,Three generation household,197.00525,1,5.4537663,0,4,1,1,30,0,0,0,0,0,0,0,70,14,1,0,0,1867
123.0794,2,Other household types,247.28195,1,6.0732784,0,5,0,0,0,0,0,0,0,0,0,0,48,9,0,0,0,1868
82.052933,3,Three generation household,312.27969,1,5.3001943,0,7,1,1,50,0,0,0,0,0,0,0,80,16,1,0,0,1869
27.258791,6,"Couple household, with children",140.68661,1,5.116816,1,2,0,0,0,0,0,0,0,0,0,1,48,9,0,0,0,1870
123.0794,2,Other household types,224.32622,1,4.9421511,0,5,1,1,75,0,0,0,0,0,0,0,68,13,1,0,0,1871
123.0794,2,Other household types,122.91705,1,4.736609,1,2,1,1,75,0,0,0,0,1,30,0,82,16,1,0,0,1872
30.76985,8,Three generation household,1352.8701,1,5.4744072,0,10,1,1,18.75,0,0,0,0,0,0,0,77,15,1,0,0,1873
61.5397,4,"Couple household, with no children",181.65726,1,4.9039917,0,3,0,0,0,0,0,0,0,0,0,0,60,12,1,0,0,1874
82.052933,3,"Couple household, with no children",176.82791,1,6.1155972,0,3,0,0,0,0,0,0,0,0,0,0,63,12,0,0,0,1875
82.052933,3,"Couple household, with no children",440.46539,1,5.3213348,0,9,0,0,0,0,0,0,0,0,0,0,61,12,1,0,0,1876
123.0794,2,"Couple household, with no children",180.16876,1,6.7154007,0,3,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,1877
49.231758,5,Three generation household,191.83044,1,5.5868616,0,4,1,1,30,0,0,0,0,0,0,0,75,15,1,0,0,1878
246.1588,1,"One-person household, 18-59 years",177.53026,1,5.4631238,0,3,1,0,0,0,0,0,0,1,60,0,51,10,1,0,0,1879
82.052933,3,"Couple household, with children",187.13872,1,6.0264726,0,4,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,1880
41.026466,6,"Couple household, with children",146.86655,1,5.6321206,0,2,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,1881
123.0794,2,"Couple household, with no children",130.09833,1,5.6843362,1,2,0,0,0,0,0,0,0,0,0,0,54,10,0,0,0,1882
81.776375,2,"Couple household, with no children",131.08954,1,5.345232,1,2,0,1,75,0,0,0,0,0,0,1,76,15,0,0,0,1883
61.5397,4,"Couple household, with children",416.1376,1,5.7017355,0,8,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,1884
82.052933,3,"Couple household, with no children",167.77238,1,5.2434988,0,3,0,1,50,0,0,0,0,0,0,0,76,15,0,0,0,1885
82.052933,3,Three generation household,239.57217,1,5.9562578,0,5,1,1,50,0,0,0,0,0,0,0,68,13,1,0,0,1886
246.1588,1,"One-person household, 60+ years",202.11023,1,4.9362783,0,4,1,1,150,0,0,0,0,1,60,0,73,14,1,0,0,1887
246.1588,1,"One-person household, 60+ years",162.54306,1,5.0879188,0,3,1,1,150,0,0,0,0,1,60,0,62,12,1,0,0,1888
61.5397,4,"Couple household, with children",121.60608,1,5.2360773,1,2,0,0,0,0,0,0,0,0,0,0,39,7,0,0,0,1889
61.5397,4,"Couple household, with children",400.15591,1,6.2661262,0,8,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,1890
82.052933,3,Other household types,71.849022,1,4.8000922,1,1,1,0,0,0,0,0,0,1,20,0,41,8,1,0,0,1891
82.052933,3,"Couple household, with children",136.01033,1,4.9232097,1,2,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,1892
246.1588,1,"One-person household, 60+ years",247.31084,1,5.9154692,0,5,1,1,150,0,0,0,0,0,0,0,64,12,1,0,0,1893
82.052933,3,"Couple household, with children",160.41124,1,4.8439846,0,3,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,1894
82.052933,3,"Couple household, with children",357.78073,1,6.0858688,0,8,0,0,0,0,0,0,0,0,0,0,29,5,0,0,0,1895
61.5397,4,"Couple household, with children",184.53253,1,4.936635,0,4,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,1896
81.776375,2,"Couple household, with no children",136.87587,1,5.1702046,1,2,0,0,0,0,0,0,0,0,0,1,60,12,0,0,0,1897
246.1588,1,"One-person household, 60+ years",189.51878,1,5.4380488,0,4,1,1,150,0,0,0,0,0,0,0,64,12,1,0,0,1898
82.052933,3,"Couple household, with no children",99.873619,1,4.8779025,1,1,0,1,0,0,0,0,0,0,0,0,94,16,1,0,0,1899
40.888187,4,"Couple household, with no children",134.37759,1,5.3746824,1,2,0,0,0,0,0,0,0,1,15,1,43,8,0,0,0,1900
81.776375,2,Other household types,171.32109,1,5.3495717,0,3,0,1,0,0,0,0,0,0,0,1,65,13,0,0,0,1901
23.364677,7.0000005,Three generation household,205.69301,1,5.3907146,0,4,0,1,21.42857,0,0,0,0,0,0,1,72,14,0,0,0,1902
163.55275,1,"One-person household, 60+ years",245.13142,1,5.8607349,0,5,0,1,0,0,0,0,0,0,0,1,65,13,0,0,0,1903
163.55275,1,"One-person household, 60+ years",6509.8438,1,5.9768376,0,10,1,1,150,0,0,0,0,0,0,1,61,12,1,0,0,1904
40.888187,4,"Couple household, with no children",277.99615,1,5.6031146,0,6,0,1,37.5,0,0,0,0,0,0,1,67,13,0,0,0,1905
163.55275,1,"One-person household, 60+ years",158.9066,1,4.9594173,0,3,0,1,150,0,0,0,0,1,60,1,78,15,0,0,0,1906
163.55275,1,"One-person household, 60+ years",204.30138,1,5.4544859,0,4,1,1,150,0,0,0,0,0,0,1,75,15,1,0,0,1907
163.55275,1,"One-person household, 60+ years",253.30727,1,5.1772838,0,6,1,1,150,0,0,0,0,0,0,1,86,16,1,0,0,1908
81.776375,2,Other household types,81.298218,1,4.6749215,1,1,1,1,75,0,0,0,0,1,30,1,78,15,1,0,0,1909
81.776375,2,"Couple household, with no children",160.20233,1,5.3726602,0,3,0,1,75,0,0,0,0,0,0,1,73,14,0,0,0,1910
163.55275,1,"One-person household, 60+ years",240.90738,1,5.1595602,0,5,1,1,150,0,0,0,0,1,60,1,64,12,1,0,0,1911
163.55275,1,"One-person household, 60+ years",259.19669,1,5.3288407,0,6,1,1,150,0,0,0,0,0,0,1,83,16,1,0,0,1912
163.55275,1,"One-person household, 60+ years",197.3726,1,5.2794361,0,4,1,1,150,0,0,0,0,1,60,1,78,15,1,0,0,1913
163.55275,1,"One-person household, 60+ years",240.54297,1,4.7673364,0,5,1,1,150,0,0,0,0,0,0,1,80,16,1,0,0,1914
54.517582,3,"Couple household, with no children",165.34894,1,4.9498172,0,3,0,0,0,0,0,0,0,0,0,1,64,12,0,0,0,1915
81.776375,2,"Couple household, with no children",402.70508,1,6.187459,0,8,0,0,0,0,0,0,0,0,0,1,45,9,0,0,0,1916
81.776375,2,"Couple household, with no children",164.39999,1,5.2899027,0,3,0,1,75,0,0,0,0,0,0,1,78,15,0,0,0,1917
163.55275,1,"One-person household, 60+ years",201.10806,1,5.4806314,0,4,1,1,150,0,0,0,0,0,0,1,70,14,1,0,0,1918
40.888187,4,"Couple household, with children",133.34454,1,5.457777,1,2,0,0,0,0,0,0,0,0,0,1,31,6,0,0,0,1919
54.517582,3,"Couple household, with children",287.49106,1,5.6464615,0,7,0,0,0,0,0,0,0,0,0,1,50,10,0,0,0,1920
81.776375,2,"Couple household, with no children",146.21242,1,5.3969908,0,2,0,0,0,0,0,0,0,1,30,1,62,12,0,0,0,1921
163.55275,1,"One-person household, 60+ years",259.57639,1,5.4169569,0,6,1,1,150,0,0,0,0,0,0,1,78,15,1,0,0,1922
40.888187,4,Other household types,130.63213,1,4.9546542,1,2,1,0,0,0,0,0,0,1,12,1,51,10,1,0,0,1923
54.517582,3,"Couple household, with no children",166.07483,1,5.0709043,0,3,0,1,50,0,0,0,0,0,0,1,74,14,0,0,0,1924
27.258791,6,Three generation household,246.01247,1,5.0394807,0,5,1,1,25,0,0,0,0,0,0,1,75,15,1,0,0,1925
123.0794,2,"Couple household, with no children",270.73679,1,5.8943958,0,6,1,0,0,0,0,0,0,0,0,0,59,11,1,0,1,1926
40.888187,4,"Couple household, with no children",202.15408,1,5.8203301,0,4,0,0,0,0,0,0,0,0,0,1,58,11,0,0,0,1927
49.231758,5,Three generation household,693.95856,1,6.206048,0,10,0,0,0,0,0,0,0,0,0,0,67,13,1,0,0,1928
54.517582,3,Other household types,255.45573,1,5.590373,0,6,1,1,50,0,0,0,0,0,0,1,74,14,1,0,0,1929
163.55275,1,"One-person household, 60+ years",221.96869,1,5.7302089,0,5,0,1,150,0,0,0,0,1,60,1,68,13,0,0,0,1930
81.776375,2,Other household types,158.06305,1,5.0674963,0,3,1,1,75,0,0,0,0,1,30,1,68,13,1,0,0,1931
81.776375,2,Other household types,148.63307,1,5.339489,0,2,1,0,0,0,0,0,0,1,30,1,55,11,1,0,1,1932
27.258791,6,"Couple household, with children",90.067764,1,4.9648786,1,1,0,0,0,0,0,0,0,1,10,1,58,11,0,0,0,1933
54.517582,3,"Couple household, with children",151.59833,1,5.2300868,0,2,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0,1934
32.710548,5,Other household types,151.68285,1,5.3510776,0,2,0,1,38,0,0,0,0,0,0,1,90,16,0,0,0,1935
81.776375,2,"Couple household, with no children",122.93342,1,5.3261838,1,2,0,1,75,0,0,0,0,0,0,1,74,14,0,0,0,1936
27.258791,6,Three generation household,120.78046,1,5.3716211,1,2,1,0,0,0,0,0,0,0,0,1,88,16,1,0,0,1937
32.710548,5,"Couple household, with children",244.89684,1,6.0377111,0,5,0,0,0,0,0,0,0,0,0,1,47,9,0,0,0,1938
81.776375,2,Other household types,181.79576,1,5.4018722,0,3,0,1,95,0,0,0,0,1,24,1,90,16,0,0,0,1939
81.776375,2,Other household types,372.66885,1,5.7913327,0,8,1,1,75,0,0,0,0,0,0,1,68,13,1,0,0,1940
81.776375,2,Other household types,345.43341,1,5.981946,0,8,0,0,0,0,0,0,0,0,0,1,79,15,1,0,0,1941
163.55275,1,"One-person household, 60+ years",205.88863,1,5.7700582,0,4,1,1,150,0,0,0,0,0,0,1,63,12,1,0,0,1942
81.776375,2,"Couple household, with no children",226.32991,1,5.197226,0,5,0,1,75,0,0,0,0,0,0,1,81,16,0,0,0,1943
32.710548,5,Other household types,251.06685,1,5.6066661,0,5,1,1,30,0,0,0,0,0,0,1,79,15,1,0,0,1944
81.776375,2,"Couple household, with no children",255.03165,1,5.5094299,0,6,0,0,0,0,0,0,0,0,0,1,61,12,0,0,0,1945
40.888187,4,"Couple household, with no children",101.81691,1,5.2791376,1,1,0,0,0,0,0,0,0,0,0,1,52,10,0,0,0,1946
81.776375,2,"Couple household, with no children",289.9841,1,5.2793512,0,7,0,1,75,0,0,0,0,0,0,1,66,13,0,0,0,1947
40.888187,4,"Couple household, with children",246.90422,1,5.3232007,0,5,0,0,0,0,0,0,0,0,0,1,44,8,0,0,0,1948
81.776375,2,"Couple household, with no children",196.55396,1,5.2347808,0,4,0,0,0,0,0,0,0,0,0,1,62,12,0,0,1,1949
27.258791,6,"Couple household, with children",190.138,1,5.7372499,0,4,0,0,0,0,0,0,0,0,0,1,54,10,0,0,1,1950
163.55275,1,"One-person household, 60+ years",299.18643,1,5.3203001,0,7,1,1,150,0,0,0,0,0,0,1,74,14,1,0,0,1951
32.710548,5,"Couple household, with no children",249.00687,1,5.5503297,0,5,0,1,30,0,0,0,0,0,0,1,79,15,0,0,0,1952
32.710548,5,"Couple household, with children",110.41522,1,5.4027028,1,1,0,0,0,0,0,0,0,1,9.6000004,1,45,9,0,0,0,1953
81.776375,2,"Couple household, with no children",197.03105,1,5.5072255,0,4,0,1,75,0,0,0,0,0,0,1,78,15,0,0,0,1954
81.141151,3,"Couple household, with no children",192.81598,1,6.1387744,0,4,0,0,0,0,0,0,0,0,0,0,64,12,0,0,0,1955
48.684692,4.9999995,Three generation household,195.55307,1,5.7063422,0,4,0,1,30.000004,0,0,0,0,0,0,0,69,13,0,0,0,1956
121.71172,2,Other household types,173.42548,1,5.3623967,0,3,0,1,75,0,0,0,0,0,0,0,77,15,0,0,0,1957
32.710548,5,"Couple household, with no children",131.15689,1,4.9397264,1,2,0,0,0,0,0,0,0,0,0,1,61,12,0,0,0,1958
32.710548,5,Other household types,122.2965,1,4.9550323,1,2,1,1,30,0,0,0,0,0,0,1,84,16,1,0,0,1959
23.364677,7.0000005,Three generation household,128.39478,1,4.7644176,1,2,1,0,0,0,0,0,0,0,0,1,79,15,1,0,0,1960
54.517582,3,Other household types,90.312149,1,5.0210166,1,1,1,0,0,0,0,0,0,0,0,1,43,8,1,0,0,1961
54.517582,3,"Couple household, with no children",80.482758,1,5.2584381,1,1,0,0,0,0,0,0,0,0,0,1,52,10,0,0,0,1962
121.71172,2,"Couple household, with no children",242.76099,1,5.7389679,0,5,1,1,75,0,0,0,0,0,0,0,67,13,0,0,0,1963
81.141151,3,"Couple household, with no children",133.04625,1,5.3859448,1,2,0,0,0,0,0,0,0,0,0,0,45,9,0,0,0,1964
81.776375,2,"Couple household, with no children",124.35957,1,4.9993477,1,2,1,1,75,0,0,0,0,1,30,1,72,14,1,0,0,1965
163.55275,1,"One-person household, 18-59 years",192.86169,1,5.2825608,0,4,0,0,0,0,0,0,0,0,0,1,52,10,0,0,0,1966
54.517582,3,"Couple household, with no children",143.01443,1,5.7190309,0,2,0,0,0,0,0,0,0,0,0,1,51,10,0,0,0,1967
163.55275,1,"One-person household, 60+ years",234.61555,1,5.1998358,0,5,0,1,150,0,0,0,0,1,60,1,75,15,0,0,0,1968
163.55275,1,"One-person household, 60+ years",273.57742,1,5.3203621,0,6,1,1,150,0,0,0,0,0,0,1,84,16,1,0,0,1969
163.55275,1,"One-person household, 60+ years",439.71448,1,5.6948023,0,9,0,1,280,0,0,0,0,0,0,1,78,15,0,0,0,1970
32.710548,5,Three generation household,124.09409,1,5.1979771,1,2,0,0,0,0,0,0,0,0,0,1,65,13,1,0,0,1971
27.258791,6,Three generation household,80.763588,1,4.8906569,1,1,0,1,25,0,0,0,0,0,0,1,66,13,0,0,0,1972
60.855862,4,Three generation household,98.18969,1,4.7873402,1,1,0,1,37.5,0,0,0,0,1,12,0,69,13,0,0,0,1973
81.141151,3,Other household types,91.330254,1,4.9389091,1,1,1,1,50,0,0,0,0,0,0,0,64,12,1,0,0,1974
25.328966,6,"Couple household, with no children",183.59319,1,5.3987808,0,3,0,1,25,0,0,0,0,0,0,1,83,16,0,0,0,1975
50.657932,3,"Couple household, with no children",190.22333,1,5.4483619,0,4,0,1,50,0,0,0,0,0,0,1,71,14,0,0,0,1976
50.657932,3,Three generation household,166.79633,1,5.1871424,0,3,0,1,50,0,0,0,0,0,0,1,70,14,0,0,0,1977
50.657932,3,"Couple household, with no children",320.21402,1,5.916398,0,7,0,0,0,0,0,0,0,0,0,1,35,7,0,0,0,1978
151.9738,1,"One-person household, 60+ years",137.54829,1,5.4741206,1,2,1,1,150,0,0,0,0,1,60,1,67,13,1,0,0,1979
75.9869,2,"Couple household, with no children",97.95256,1,5.1693029,1,1,0,1,75,0,0,0,0,0,0,1,67,13,0,0,0,1980
37.99345,4,"Couple household, with no children",660.11523,1,5.7016153,0,10,0,0,0,0,0,0,0,0,0,1,60,12,0,0,0,1981
151.9738,1,"One-person household, 18-59 years",259.91641,1,5.6629415,0,6,0,0,0,0,0,0,0,0,0,1,30,6,0,0,0,1982
151.9738,1,"One-person household, 60+ years",92.793747,1,5.4911828,1,1,1,1,150,0,0,0,0,0,0,1,86,16,1,0,0,1983
50.657932,3,"Couple household, with no children",134.56561,1,5.1377358,1,2,0,0,0,0,0,0,0,0,0,1,63,12,0,0,0,1984
151.9738,1,"One-person household, 18-59 years",498.77783,1,5.6341209,0,9,0,0,0,0,0,0,0,0,0,1,47,9,0,0,0,1985
75.9869,2,"Couple household, with no children",257.75653,1,6.307992,0,6,0,0,0,0,0,0,0,0,0,1,49,9,0,0,0,1986
151.9738,1,"One-person household, 60+ years",169.0005,1,5.3663783,0,3,1,1,150,0,0,0,0,0,0,1,78,15,1,0,0,1987
151.9738,1,"One-person household, 60+ years",146.2867,1,5.4075961,0,2,1,1,150,0,0,0,0,1,60,1,68,13,1,0,0,1988
37.99345,4,"Couple household, with children",84.910545,1,6.0645576,1,1,0,0,0,0,0,0,0,0,0,1,46,9,0,0,0,1989
37.99345,4,Other household types,152.46796,1,5.3006191,0,3,1,0,0,0,0,0,0,0,0,1,56,11,1,0,0,1990
30.39476,5,"Couple household, with no children",151.40091,1,5.0935297,0,2,0,1,30,0,0,0,0,0,0,1,76,15,0,0,0,1991
40.468536,3,"Couple household, with children",179.49245,1,5.9302492,0,3,0,0,0,0,0,0,0,1,20,1,52,10,0,0,0,1992
25.328966,6,"Couple household, with children",131.82788,1,4.6727057,1,2,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0,1993
75.9869,2,"Couple household, with no children",119.12554,1,5.1336775,1,2,0,1,75,0,0,0,0,1,30,1,78,15,0,0,0,1994
50.657932,3,Other household types,62.19833,1,4.8729954,1,1,1,1,50,0,0,0,0,0,0,1,83,16,1,0,0,1995
25.328966,6,Three generation household,51.357311,1,4.6186662,1,1,1,1,25,0,0,0,0,0,0,1,77,15,1,0,0,1996
21.710543,7,Three generation household,89.147034,1,4.630621,1,1,0,1,21.428572,0,0,0,0,1,6.8571429,1,76,15,0,0,0,1997
50.657932,3,"Couple household, with no children",284.01456,1,5.9688492,0,6,0,0,0,0,0,0,0,0,0,1,62,12,0,0,0,1998
50.657932,3,Three generation household,136.37904,1,4.9731359,1,2,1,0,0,0,0,0,0,0,0,1,82,16,1,0,0,1999
151.9738,1,"One-person household, 60+ years",116.17869,1,5.5706086,1,1,0,1,150,0,0,0,0,1,60,1,81,16,0,0,0,2000
151.9738,1,"One-person household, 60+ years",84.278717,1,5.4079642,1,1,0,1,150,0,0,0,0,0,0,1,85,16,0,0,0,2001
75.9869,2,"Couple household, with no children",131.32631,1,5.5620465,1,2,0,1,75,0,0,0,0,0,0,1,80,16,0,0,0,2002
37.99345,4,Three generation household,177.46474,1,5.5725775,0,3,0,0,0,0,0,0,0,0,0,1,78,15,1,0,0,2003
40.468536,3,Single parent/caregiver (<60 years),934.91992,1,5.7593122,0,10,0,0,0,0,0,0,0,0,0,1,45,9,0,0,0,2004
40.468536,3,Other household types,173.00511,1,5.5185795,0,3,0,0,0,0,0,0,0,0,0,1,84,16,1,0,0,2005
121.40561,1,"One-person household, 18-59 years",155.98283,1,5.2118664,0,3,1,0,0,0,0,0,0,0,0,1,56,11,1,0,0,2006
30.39476,5,Three generation household,104.38513,1,4.9499335,1,1,1,1,30,0,0,0,0,0,0,1,61,12,1,0,0,2007
16.885977,9.000001,Three generation household,268.85059,1,5.255352,0,6,0,1,16.666664,0,0,0,0,0,0,1,66,13,0,0,0,2008
24.281122,5,Three generation household,45.429016,1,5.2260718,1,1,0,0,0,0,0,0,0,1,9.6000004,1,88,16,1,0,0,2009
30.351402,4,"Couple household, with children",110.36344,1,4.9469109,1,1,0,0,0,0,0,0,0,1,15,1,32,6,0,0,0,2010
60.702805,2,Other household types,159.99886,1,5.777792,0,3,1,1,75,0,0,0,0,0,0,1,91,16,1,0,0,2011
41.321659,4,"Couple household, with children",704.35236,1,6.0370188,0,10,0,0,0,0,0,0,0,0,0,0,43,8,0,0,0,2012
30.351402,4,Other household types,86.68425,1,5.9212074,1,1,1,0,0,0,0,0,0,0,0,1,34,6,1,0,0,2013
30.351402,4,Three generation household,87.330223,1,5.0381727,1,1,1,1,37.5,0,0,0,0,0,0,1,83,16,1,0,0,2014
40.468536,3,"Couple household, with no children",320.97906,1,5.9927745,0,7,0,0,0,0,0,0,0,0,0,1,61,12,0,0,0,2015
20.234268,6,"Couple household, with children",88.452301,1,4.9004226,1,1,0,0,0,0,0,0,0,1,8,1,54,10,0,0,0,2016
24.281122,5,Three generation household,161.07489,1,6.1205168,0,3,0,0,0,0,0,0,0,0,0,1,64,12,0,0,0,2017
30.351402,4,"Couple household, with no children",236.06038,1,5.5761633,0,5,0,0,0,0,0,0,0,0,0,1,49,9,0,0,0,2018
25.328966,6,Three generation household,207.21103,1,5.3168402,0,4,0,1,25,0,0,0,0,0,0,1,71,14,0,0,0,2019
37.99345,4,Three generation household,105.42406,1,5.0040865,1,1,0,1,37.5,0,0,0,0,0,0,1,75,15,0,0,0,2020
30.351402,4,"Couple household, with no children",352.52686,1,5.4888239,0,8,0,0,0,0,0,0,0,0,0,1,55,11,0,0,0,2021
606.04834,2.9999998,Other household types,693.22375,1,5.7736764,0,10,1,1,50.000004,0,0,0,0,0,0,0,78,15,1,0,0,2022
368.07953,1,"One-person household, 60+ years",276.13998,1,5.2891583,0,6,1,1,150,0,0,0,0,0,0,0,76,15,1,0,0,2023
92.019882,4,Three generation household,502.25317,1,6.1131587,0,9,1,0,0,0,0,0,0,0,0,0,51,10,1,0,0,2024
76.733467,6,Three generation household,324.77713,1,5.8986382,0,7,0,0,0,0,0,0,0,0,0,0,65,13,0,0,0,2025
368.07953,1,"One-person household, 18-59 years",721.10315,1,5.8315992,0,10,1,0,0,0,0,0,0,0,0,0,21,4,1,0,0,2026
73.96331,6,Three generation household,308.80872,1,5.23839,0,7,1,1,25,0,0,0,0,0,0,0,69,13,1,0,0,2027
147.92662,3,Other household types,176.15382,1,5.6589026,0,3,1,0,0,0,0,0,0,0,0,0,55,11,1,0,0,2028
443.77985,1,"One-person household, 18-59 years",1084.1147,1,6.358479,0,10,0,0,0,0,0,0,0,0,0,0,42,8,0,0,0,2029
63.397121,7,"Couple household, with children",186.50404,1,6.3403435,0,4,0,0,0,0,0,0,0,0,0,0,41,8,1,0,0,2030
92.019882,4,"Couple household, with no children",269.8963,1,5.6288719,0,6,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,2031
909.07245,2,"Couple household, with no children",332.47705,1,6.2233605,0,7,0,1,75,0,0,0,0,0,0,0,67,13,0,0,0,2032
1818.1449,1,"One-person household, 60+ years",168.73366,1,5.1092401,0,3,1,1,150,0,0,0,0,1,60,0,76,15,1,0,0,2033
909.07245,2,"Couple household, with no children",1947.3842,1,6.4442801,0,10,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,2034
454.53622,4,Three generation household,262.45517,1,5.7089777,0,6,1,1,37.5,0,0,0,0,0,0,0,82,16,1,0,0,2035
909.07245,2,Other household types,652.71191,1,6.0227532,0,10,1,0,0,0,0,0,0,0,0,0,57,11,1,0,0,2036
80.759796,5.0000005,Three generation household,101.43349,1,4.7177896,1,1,1,1,29.999998,0,0,0,0,1,9.5999994,0,61,12,1,0,0,2037
403.79901,1,"One-person household, 60+ years",296.27103,1,4.8860765,0,7,1,1,150,0,0,0,0,1,60,0,90,16,1,0,0,2038
100.94975,4,"Couple household, with no children",283.66397,1,5.4279809,0,6,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,2039
80.759796,5.0000005,"Couple household, with children",268.08627,1,5.2933946,0,6,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,2040
363.629,4.9999995,Three generation household,181.93614,1,5.6716523,0,3,1,1,30.000004,0,0,0,0,0,0,0,69,13,1,0,0,2041
191.65056,2,"Couple household, with no children",252.37051,1,5.5557694,0,6,0,1,75,0,0,0,0,0,0,0,75,15,0,0,0,2042
127.76704,3,Three generation household,169.48642,1,5.5522599,0,3,0,0,0,0,0,0,0,0,0,0,60,12,0,0,0,2043
201.89951,2,Other household types,278.88992,1,5.0528054,0,6,1,1,75,0,0,0,0,0,0,0,77,15,1,0,0,2044
127.76704,3,"Couple household, with children",673.38397,1,6.3222785,0,10,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,2045
134.59967,3,"Couple household, with no children",249.00101,1,5.2261009,0,5,0,0,0,0,0,0,0,1,16,0,43,8,0,0,0,2046
383.30112,1,"One-person household, 60+ years",121.24812,1,5.1429305,1,2,1,1,150,0,0,0,0,0,0,0,87,16,1,0,0,2047
63.883518,6,Three generation household,305.16394,1,5.4047227,0,7,0,1,25,0,0,0,0,0,0,0,85,16,0,0,0,2048
202.0161,9,Three generation household,397.87067,1,5.2186489,0,8,1,1,16.666666,0,0,0,0,0,0,0,68,13,1,0,0,2049
