weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,rural,age,age5yrs,sex,pension,disab,hhid
375.061767578125,3,Other household types,3302.3748,1,8.427104,0,4,1,0,0,0,0,0,0,0,0,0,48,9,Женский,0,0,1
288.7285766601563,1,"One-person household, 18-59 years",6069.6499,1,8.8863983,0,8,0,0,0,0,0,0,0,0,0,0,43,8,0,0,0,2
329.72216796875,5,"Couple household, with children",3388.9795,1,8.100071,0,4,1,0,0,0,0,0,0,0,0,0,47,9,Женский,0,0,3
276.4281921386719,3,"Couple household, with no children",2725.9866,1,8.5758972,0,2,0,1,0,0,0,0,0,0,0,0,68,13,0,0,0,4
266.1107482910156,2,Single parent/caregiver (<60 years),9809.6475,1,8.6071615,0,10,1,0,0,0,0,0,0,0,0,0,56,11,Женский,0,0,5
251.2347106933594,4,Three generation household,9182.5381,1,8.3104229,0,10,0,0,0,0,0,0,0,0,0,0,61,12,0,0,0,6
288.7285766601563,1,"One-person household, 18-59 years",5128.4697,1,8.9071112,0,7,0,0,0,0,0,0,0,0,0,0,44,8,0,0,0,7
358.2545776367188,4,"Couple household, with children",2820.1533,1,8.3928566,0,2,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,8
253.5207977294922,5,"Couple household, with children",2705.4199,1,8.1960249,0,2,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,9
198.3841552734375,2,Single parent/caregiver (<60 years),4696.7061,1,8.6064692,0,7,1,0,0,0,0,0,0,0,0,0,57,11,Женский,0,0,10
291.4718322753906,3,"Couple household, with children",5929.5786,1,8.4114094,0,8,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,11
354.2173461914063,7,"Couple household, with children",1981.7805,1,7.9259281,100,1,0,0,0,0,0,0,0,0,0,0,46,9,0,0,0,12
266.5615844726563,7,Three generation household,3029.5962,1,7.9210196,0,3,1,0,0,0,0,0,0,0,0,0,69,13,Женский,0,0,13
229.5738525390625,2,"Couple household, with no children",6622.2939,1,8.6821022,0,9,0,1,0,0,0,0,0,0,0,0,69,13,0,0,0,14
253.1899108886719,2,Single parent/caregiver (<60 years),8476.1357,1,8.5251303,0,10,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,15
406.160400390625,4,"Couple household, with no children",3885.1973,1,8.3888617,0,5,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,16
423.5206604003906,7,"Couple household, with children",3159.668,1,7.9322915,0,3,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,17
299.1006469726563,7,Three generation household,3880.6914,1,7.9512811,0,5,1,0,0,0,0,0,0,0,0,0,65,13,Женский,0,0,18
276.0681762695313,2,"Couple household, with no children",7230.062,1,8.68894,0,9,0,0,0,0,0,0,0,0,0,0,47,9,0,0,0,19
384.5707702636719,8,"Couple household, with children",2656.4243,1,7.8285666,0,2,0,0,0,0,0,0,0,0,0,0,55,11,0,0,1,20
151.0415649414063,2,"Couple household, with no children",8583.8076,1,8.684247,0,10,0,1,0,0,0,0,0,0,0,0,63,12,0,0,0,21
260.98681640625,4,"Couple household, with children",5265.0645,1,8.2321978,0,7,0,0,0,0,0,1,0,0,0,0,44,8,0,0,0,22
358.3338623046875,4,"Couple household, with children",3493.3652,1,8.3166628,0,4,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,23
371.8456726074219,6,"Couple household, with children",3324.0139,1,8.1276426,0,4,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,24
198.3841552734375,2,Single parent/caregiver (<60 years),6566.9326,1,8.5325241,0,9,1,0,0,0,0,0,0,0,0,0,59,11,Женский,0,0,25
339.9335632324219,8,"Couple household, with children",2376.4678,1,7.8134279,100,1,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,26
339.5609436035156,3,"Couple household, with no children",4366.875,1,8.5371943,0,6,0,0,0,0,0,0,0,0,0,0,60,12,0,0,0,27
289.7024841308594,7,"Couple household, with children",2425.8296,1,7.9084897,100,2,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,28
337.4654235839844,6,"Couple household, with children",3900.4587,1,8.1861315,0,5,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,29
266.1107482910156,2,Single parent/caregiver (<60 years),6618.8022,1,8.5462208,0,9,1,0,0,0,0,0,0,0,0,0,57,11,Женский,0,0,30
317.1803894042969,4,"Couple household, with children",3824.8494,1,8.3158627,0,5,0,0,0,0,0,0,0,0,0,0,57,11,0,0,0,31
321.101806640625,8,Three generation household,1374.4581,1,7.9012728,100,1,0,1,0,0,0,0,0,0,0,0,65,13,0,0,0,32
327.5141296386719,5,"Couple household, with children",2247.5952,1,8.1158304,100,1,0,0,0,0,0,0,0,0,0,0,47,9,0,0,0,33
280.1883239746094,4,"Couple household, with children",2352.3318,1,8.234704,100,1,0,0,0,0,0,0,0,0,0,0,45,9,0,0,0,34
271.7494812011719,3,Other household types,3233.8135,1,8.5407295,0,3,1,0,0,0,0,1,0,0,0,0,66,13,Женский,0,0,35
214.0329284667969,2,"Couple household, with no children",3651.8374,1,8.8291683,0,4,0,0,0,0,0,0,0,0,0,0,58,11,0,0,1,36
349.2963256835938,4,"Couple household, with children",3131.23,1,8.3139429,0,3,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,37
409.1078796386719,6,"Couple household, with children",2405.793,1,8.0311098,100,1,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,38
385.4942626953125,3,"Couple household, with children",6288.8032,1,8.4893637,0,9,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,39
210.4884338378906,3,Single parent/caregiver (<60 years),3859.6458,1,8.3026533,0,5,1,0,0,0,0,0,0,0,0,0,56,11,Женский,0,1,40
288.7285766601563,1,"One-person household, 18-59 years",8467.5947,1,8.871232,0,10,0,0,0,0,0,0,0,0,0,0,44,8,0,0,0,41
289.6814575195313,3,"Couple household, with children",4966.8516,1,8.4356995,0,7,1,0,0,0,0,0,0,0,0,0,55,11,Женский,0,0,42
358.5972595214844,5,Three generation household,3120.5061,1,8.1172857,0,3,0,1,0,0,0,0,0,0,0,0,81,16,0,0,0,43
349.6200866699219,4,"Couple household, with children",4554.7354,1,8.3160219,0,6,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,44
314.0557861328125,5,Three generation household,2702.0164,1,8.1552973,0,2,1,0,0,0,0,0,0,0,0,0,67,13,Женский,0,0,45
275.1288452148438,4,Single parent/caregiver (<60 years),3750.2751,1,8.2748051,0,5,1,0,0,0,0,0,0,0,0,0,34,6,Женский,0,0,46
311.0715942382813,4,Three generation household,2507.9902,1,8.4453993,0,2,1,0,0,0,0,0,0,0,0,0,62,12,Женский,0,0,47
278.8412780761719,1,"One-person household, 18-59 years",7520.0469,1,8.8043747,0,9,1,0,0,0,0,0,0,0,0,0,46,9,Женский,0,0,48
261.7403564453125,3,"Couple household, with children",2393.3965,1,8.5140324,100,1,0,0,0,0,0,0,0,0,0,0,56,11,0,0,0,49
190.3333282470703,1,"One-person household, 60+ years",5587.9858,1,8.7721701,0,8,1,0,0,0,0,0,0,0,0,0,86,16,Женский,0,0,50
151.0415649414063,2,"Couple household, with no children",3579.6248,1,8.6865396,0,4,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,51
334.7441711425781,5,"Couple household, with children",2168.3408,1,8.1220703,100,1,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,52
224.9059295654297,4,Three generation household,2693.7786,1,8.236517,0,2,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,53
259.2409362792969,4,"Couple household, with children",5545.0396,1,8.2294245,0,8,0,0,0,0,0,0,0,0,0,0,43,8,0,0,0,54
151.0415649414063,2,"Couple household, with no children",13260.951,1,8.6865396,0,10,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,55
287.6836547851563,7,Other household types,2648.7361,1,7.9482527,0,2,1,0,0,0,0,0,0,0,0,0,58,11,Женский,0,0,56
225.4765319824219,6,Three generation household,4596.0981,1,7.9623852,0,6,0,1,0,0,0,0,0,0,0,0,75,15,0,0,0,57
261.7403564453125,3,"Couple household, with children",5448.9624,1,8.4114094,0,8,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,58
261.3146362304688,7,Three generation household,3755.3918,1,8.000411,0,5,1,0,0,0,0,0,0,0,0,0,31,6,Женский,0,0,59
262.3148193359375,6,Three generation household,3616.3901,1,8.0071878,0,4,1,0,0,0,0,0,0,0,0,0,76,15,Женский,0,0,60
312.2708740234375,2,Other household types,5940.1611,1,8.7127934,0,8,1,0,0,0,0,0,0,0,0,0,56,11,Женский,0,0,61
256.8046569824219,4,"Couple household, with children",3875.2705,1,8.2561312,0,5,0,0,0,0,0,0,0,0,0,0,47,9,0,0,1,62
478.8215942382813,3,Other household types,5424.1719,1,8.5600882,0,8,1,0,0,0,0,0,0,0,0,0,55,11,Женский,0,0,63
398.7639770507813,5,Three generation household,4931.8018,1,8.1558428,0,7,0,1,0,0,0,0,0,0,0,0,75,15,0,0,0,64
246.0601959228516,5,Single parent/caregiver (<60 years),2435.488,1,8.1785593,100,2,1,0,0,0,0,0,0,0,0,0,36,7,Женский,0,0,65
259.5647277832031,4,"Couple household, with children",5594.1387,1,8.2195053,0,8,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,66
242.0414886474609,6,Three generation household,5059.8086,1,7.9080482,0,7,1,0,0,0,0,0,0,0,0,0,89,16,Женский,0,0,67
256.401611328125,4,"Couple household, with children",6797.2124,1,8.3640118,0,9,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,68
313.3247375488281,4,Three generation household,5468.2441,1,8.2781582,0,8,0,1,0,0,0,0,0,0,0,0,71,14,0,0,0,69
291.1908874511719,6,Three generation household,3665.7063,1,8.0320349,0,4,0,0,0,0,0,0,0,0,0,0,60,12,0,0,0,70
151.0415649414063,2,"Couple household, with no children",8643.0166,1,8.6865396,0,10,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,71
352.3801574707031,4,"Couple household, with children",4435.1943,1,8.2294245,0,6,0,0,0,0,0,0,0,0,0,0,43,8,0,0,1,72
250.1676483154297,6,"Couple household, with children",3035.8738,1,8.0216341,0,3,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,73
284.2962341308594,8,Three generation household,3114.7271,1,7.9764833,0,3,1,0,0,0,0,0,0,0,0,0,66,13,Женский,0,0,74
330.5472106933594,5,Three generation household,4387.8638,1,8.1892385,0,6,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,75
288.04931640625,5,Three generation household,4115.354,1,8.1928549,0,5,0,1,0,0,0,0,0,0,0,0,71,14,0,0,0,76
254.6993103027344,8,Three generation household,2468.7866,1,7.8160267,100,2,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,77
252.1240997314453,5,"Couple household, with children",3272.7183,1,8.1216974,0,4,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,78
275.4206237792969,2,"Couple household, with no children",8088.7012,1,8.6952858,0,10,0,0,0,0,0,0,0,0,0,0,54,10,0,0,0,79
452.11376953125,3,"Couple household, with children",2246.7854,1,8.3798037,100,1,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,80
381.1708374023438,2,Other household types,5322.708,1,8.7879744,0,8,1,0,0,0,0,0,0,0,0,0,57,11,Женский,0,0,81
282.8194580078125,5,"Couple household, with children",3446.3188,1,8.2394209,0,4,0,0,0,0,0,0,0,0,0,0,42,8,0,0,0,82
407.3735656738281,4,Other household types,4353.8604,1,8.4099913,0,6,1,0,0,0,0,0,0,0,0,0,51,10,Женский,0,0,83
294.7977905273438,5,Three generation household,3137.1272,1,8.2679501,0,3,0,1,0,0,0,0,0,0,0,0,63,12,0,0,0,84
243.0792846679688,8,Three generation household,2847.6389,1,7.723454,0,2,0,1,0,0,0,0,0,0,0,0,82,16,0,0,0,85
259.91064453125,5,Three generation household,3060.6831,1,8.1886702,0,3,1,0,0,0,0,0,0,0,0,0,61,12,Женский,0,0,86
247.6785736083984,1,"One-person household, 60+ years",8153.6816,1,8.8469944,0,10,1,0,0,0,0,0,0,0,0,0,66,13,Женский,0,0,87
252.1240997314453,5,"Couple household, with children",4051.6187,1,8.1175375,0,5,0,0,0,0,0,0,0,0,0,0,48,9,0,0,0,88
307.2664489746094,4,"Couple household, with children",3871.1973,1,8.1488829,0,5,1,0,0,0,0,0,0,0,0,0,36,7,Женский,0,0,89
285.6134033203125,6,Other household types,3352.5217,1,8.1906252,0,4,1,0,0,0,0,1,0,0,0,0,56,11,Женский,0,0,90
292.0900268554688,4,"Couple household, with children",6657.1284,1,8.3781862,0,9,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,91
338.3489074707031,5,"Couple household, with children",3108.7354,1,8.1743565,0,3,1,0,0,0,0,0,0,0,0,0,44,8,Женский,0,0,92
259.1512145996094,4,"Couple household, with no children",4383.7637,1,8.3898096,0,6,0,1,0,0,0,0,0,0,0,0,65,13,0,0,0,93
381.1708374023438,2,Other household types,6876.7207,1,8.7842951,0,9,1,0,0,0,0,0,0,0,0,0,60,12,Женский,0,1,94
239.5309448242188,2,Other household types,4895.0874,1,8.6757154,0,7,1,0,0,0,0,0,0,0,0,0,81,16,Женский,0,0,95
262.3148193359375,6,Three generation household,3610.1802,1,7.9594045,0,4,1,0,0,0,0,0,0,0,0,0,83,16,Женский,0,0,96
301.9299926757813,7,"Couple household, with children",4507.3926,1,8.006032,0,6,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,97
212.2707061767578,2,"Couple household, with no children",6289.8643,1,8.7488146,0,9,0,0,0,0,0,1,0,0,0,0,61,12,0,0,0,98
349.2963256835938,4,"Couple household, with children",4078.3296,1,8.3160219,0,5,0,0,0,0,0,0,0,0,0,0,51,10,0,0,1,99
108.5265502929688,4,"Couple household, with children",4231.4033,1,8.3552589,0,6,0,0,0,0,0,0,0,0,0,1,57,11,0,0,0,100
128.1174926757813,2,Other household types,5401.1514,1,8.7940931,0,8,1,0,0,0,0,0,0,0,0,1,70,14,Женский,0,0,101
88.20613861083984,3,Three generation household,4608.7266,1,8.4394474,0,6,0,1,0,0,0,0,0,0,0,1,64,12,0,0,0,102
94.84852600097656,3,"Couple household, with children",5714.6953,1,8.4519262,0,8,0,0,0,0,0,0,0,0,0,1,51,10,0,0,0,103
113.2657623291016,5,"Couple household, with children",3860.1689,1,8.1569338,0,5,0,0,0,0,0,0,0,0,0,1,48,9,0,0,1,104
133.9690704345703,6,"Couple household, with children",3005.4749,1,8.0903654,0,3,0,0,0,0,0,0,0,0,0,1,57,11,0,0,0,105
128.3373718261719,6,Three generation household,3336.9124,1,8.0808868,0,4,1,0,0,0,0,0,0,0,0,1,64,12,Женский,0,0,106
115.5434341430664,4,Skipped generation,4398.3052,1,8.3404932,0,6,1,0,0,0,0,0,0,0,0,1,68,13,Женский,0,0,107
99.07736968994141,4,"Couple household, with children",4821.3359,1,8.2814598,0,7,0,0,0,0,0,0,0,0,0,1,49,9,0,0,1,108
108.9172058105469,3,"Couple household, with children",6388.0161,1,8.4510193,0,9,0,0,0,0,0,0,0,0,0,1,50,10,0,0,0,109
73.45794677734375,1,"One-person household, 18-59 years",17695.205,1,9.0420322,0,10,1,0,0,0,0,0,0,0,0,1,54,10,Женский,0,0,110
121.0411605834961,3,Other household types,4868.0332,1,8.4711409,0,7,1,0,0,0,0,0,0,0,0,1,54,10,Женский,0,0,111
114.0896453857422,6,"Couple household, with children",2715.675,1,8.0368614,0,2,1,0,0,0,0,0,0,0,0,1,51,10,Женский,0,0,112
147.6748199462891,4,"Couple household, with children",3255.2483,1,8.231864,0,3,0,0,0,0,0,1,0,0,0,1,34,6,0,0,0,113
120.7492599487305,3,"Couple household, with children",6239.8745,1,8.4234486,0,9,0,0,0,0,0,0,0,0,0,1,39,7,0,0,0,114
117.6971206665039,6,"Couple household, with children",2759.2615,1,8.0758047,0,2,0,0,0,0,0,0,0,0,0,1,56,11,0,0,0,115
100.3000030517578,1,"One-person household, 60+ years",9015.1807,1,8.889329,0,10,0,1,0,0,0,1,0,0,0,1,65,13,0,0,1,116
260.98681640625,4,"Couple household, with children",4767.2544,1,8.2321978,0,7,0,0,0,0,0,0,0,0,0,0,44,8,0,0,0,117
256.8046569824219,4,"Couple household, with children",6317.8374,1,8.234704,0,9,0,0,0,0,0,0,0,0,0,0,45,9,0,0,1,118
252.3831176757813,5,"Couple household, with children",2876.8682,1,8.1138573,0,3,0,0,0,0,0,0,0,0,0,0,46,9,0,0,0,119
220.9209442138672,3,"Couple household, with children",4982.4263,1,8.5323982,0,7,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,120
338.3489074707031,5,"Couple household, with children",3434.6907,1,8.1091118,0,4,0,0,0,0,0,0,0,0,0,0,44,8,0,0,0,121
298.8164672851563,5,"Couple household, with children",4983.8901,1,8.278883,0,7,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,122
257.4166564941406,2,Single parent/caregiver (<60 years),7839.8472,1,8.531661,0,9,1,0,0,0,0,0,0,0,0,0,43,8,Женский,0,0,123
214.0329284667969,2,"Couple household, with no children",6164.7544,1,8.8119545,0,8,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,124
302.3963928222656,7,Three generation household,2781.0598,1,7.8920612,0,2,1,0,0,0,0,0,0,0,0,0,75,15,Женский,0,0,125
318.7408752441406,3,Three generation household,4904.3364,1,8.524148,0,7,1,0,0,0,0,0,0,0,0,0,68,13,Женский,0,0,126
386.0316772460938,3,"Couple household, with no children",5727.8618,1,8.5416737,0,8,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,127
399.5461730957031,3,"Couple household, with children",5345.7378,1,8.5314379,0,8,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,128
253.1715850830078,6,"Couple household, with children",2878.0327,1,8.106945,0,3,0,0,0,0,0,0,0,0,0,0,38,7,0,0,0,129
264.8131713867188,7,Three generation household,2800.511,1,8.0425606,0,2,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,130
251.1665649414063,8,Three generation household,2840.0525,1,7.9720683,0,2,1,0,0,0,0,0,0,0,0,0,61,12,Женский,0,0,131
247.0581970214844,3,Other household types,7220.7964,1,8.3716841,0,9,1,0,0,0,0,0,0,0,0,0,94,16,Женский,0,0,132
269.4605102539063,5,Three generation household,3602.5095,1,8.291419,0,4,1,0,0,0,0,0,0,0,0,0,67,13,Женский,0,0,133
260.0286560058594,7,Three generation household,3378.1921,1,7.9308376,0,4,0,1,0,0,0,0,0,0,0,0,78,15,0,0,0,134
357.9186401367188,2,Other household types,8415.8496,1,8.8008661,0,10,1,0,0,0,0,0,0,0,0,0,73,14,Женский,0,0,135
151.0415649414063,2,"Couple household, with no children",9911.8447,1,8.7064571,0,10,1,0,0,0,0,0,0,0,0,0,63,12,Женский,0,0,136
311.45947265625,5,"Couple household, with children",3842.8225,1,8.063941,0,5,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,137
222.5557861328125,2,Other household types,6828.6938,1,8.7046347,0,9,1,0,0,0,0,0,0,0,0,0,62,12,Женский,0,0,138
338.1138916015625,3,"Couple household, with no children",2692.3955,1,8.5942822,0,2,0,1,0,0,0,0,0,0,0,0,79,15,0,0,0,139
190.3333282470703,1,"One-person household, 60+ years",6168.4834,1,8.8444738,0,8,1,0,0,0,0,0,0,0,0,0,81,16,Женский,0,0,140
254.5911712646484,5,"Couple household, with children",2772.9478,1,8.1172056,0,2,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,141
250.3834838867188,6,"Couple household, with children",1471.7942,1,8.0171013,100,1,0,0,0,0,0,0,0,0,0,0,48,9,0,0,0,142
247.4898986816406,3,Other household types,3978.4648,1,8.4744263,0,5,1,0,0,0,0,0,0,0,0,0,87,16,Женский,0,0,143
260.468017578125,7,Three generation household,1569.869,1,7.9219441,100,1,1,0,0,0,0,0,0,0,0,0,69,13,Женский,0,0,144
151.0415649414063,2,"Couple household, with no children",4832.8198,1,8.7644405,0,7,0,0,0,0,0,0,0,0,0,0,61,12,0,0,1,145
156.3829956054688,1,"One-person household, 60+ years",6761.0044,1,8.9959154,0,9,1,0,0,0,0,0,0,0,0,0,61,12,Женский,0,0,146
275.4206237792969,2,"Couple household, with no children",3925.0166,1,8.7706804,0,5,0,0,0,0,0,0,0,0,0,0,52,10,0,0,0,147
239.9929046630859,7,Three generation household,2644.4817,1,7.9213591,0,2,0,1,0,0,0,0,0,0,0,0,63,12,0,0,0,148
156.3829956054688,1,"One-person household, 18-59 years",7324.0806,1,8.9848347,0,9,1,0,0,0,0,0,0,0,0,0,56,11,Женский,0,0,149
195.5399780273438,2,Skipped generation,4079.9512,1,8.4649067,0,5,1,0,0,0,0,0,0,0,0,0,61,12,Женский,0,0,150
295.7966918945313,5,Three generation household,2478.1741,1,8.1671362,0,2,1,0,0,0,0,0,0,0,0,0,63,12,Женский,0,0,151
305.5205688476563,4,"Couple household, with children",3723.5518,1,8.3272419,0,5,1,0,0,0,0,0,0,0,0,0,52,10,Женский,0,0,152
214.0329284667969,2,"Couple household, with no children",7214.979,1,8.7698803,0,9,0,0,0,0,0,0,0,0,0,0,57,11,0,0,0,153
264.1738891601563,3,"Couple household, with children",4354.7065,1,8.4030905,0,6,0,0,0,0,0,0,0,0,0,0,45,9,0,0,0,154
262.850830078125,5,Three generation household,3555.4236,1,8.1255236,0,4,0,1,0,0,0,0,0,0,0,0,70,14,0,0,0,155
347.8742370605469,4,"Couple household, with children",5923.147,1,8.3170357,0,8,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,156
339.5609436035156,3,"Couple household, with no children",5712.2222,1,8.6760359,0,8,0,0,0,0,0,0,0,0,0,0,58,11,0,0,0,157
385.24658203125,4,Three generation household,3804.7349,1,8.3361292,0,5,1,0,0,0,0,0,0,0,0,0,75,15,Женский,0,0,158
240.0660400390625,5,Three generation household,3542.6877,1,8.2430105,0,4,1,0,0,0,0,0,0,0,0,0,63,12,Женский,0,0,159
339.6666564941406,3,"Couple household, with no children",5587.2583,1,8.6169081,0,8,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,160
349.6200866699219,4,"Couple household, with children",4928.1626,1,8.3151159,0,7,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,161
214.0329284667969,2,"Couple household, with no children",7655.6802,1,8.6903267,0,9,0,0,0,0,0,0,0,0,0,0,60,12,0,0,0,162
318.89599609375,4,"Couple household, with no children",3630.4941,1,8.5029707,0,4,0,0,0,0,0,0,0,0,0,0,60,12,0,0,0,163
381.1708374023438,2,Skipped generation,5224.312,1,8.4649067,0,7,1,0,0,0,0,0,0,0,0,0,61,12,Женский,0,0,164
156.3829956054688,1,"One-person household, 60+ years",14456.497,1,8.9736567,0,10,1,0,0,0,0,0,0,0,0,0,63,12,Женский,0,0,165
275.2216491699219,2,"Couple household, with no children",5154.3252,1,8.6648884,0,7,0,1,0,0,0,0,0,0,0,0,69,13,0,0,0,166
275.2620544433594,2,"Couple household, with no children",5389.8921,1,8.6951256,0,8,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,167
266.5131225585938,6,Three generation household,2831.8086,1,8.0264359,0,2,0,0,0,0,0,0,0,0,0,0,45,9,0,0,0,168
234.9230651855469,5,Skipped generation,2815.8884,1,8.0831928,0,2,0,1,0,0,0,0,0,0,0,0,71,14,0,0,0,169
267.8126525878906,6,"Couple household, with children",2224.8145,1,7.9790239,100,1,0,0,0,0,0,0,0,0,0,0,36,7,0,0,0,170
256.8996887207031,9,Three generation household,2513.0369,1,7.7129617,0,2,0,1,0,0,0,0,0,0,0,0,67,13,0,0,0,171
319.0177001953125,6,"Couple household, with children",2447.6118,1,8.0337954,100,2,0,0,0,0,0,0,0,0,0,0,49,9,0,0,0,172
254.7204284667969,5,Three generation household,2886.2219,1,8.1477776,0,3,1,0,0,0,0,0,0,0,0,0,69,13,Женский,0,1,173
278.5501708984375,8,Three generation household,1982.6936,1,7.782445,100,1,1,0,0,0,0,0,0,0,0,0,78,15,Женский,0,0,174
440.5901794433594,4,Three generation household,3455.7905,1,8.4228668,0,4,0,1,0,0,0,0,0,0,0,0,69,13,0,0,0,175
151.0415649414063,2,"Couple household, with no children",4079.342,1,8.8054485,0,5,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,176
247.6785736083984,1,"One-person household, 60+ years",6171.6748,1,8.8500872,0,9,1,0,0,0,0,0,0,0,0,0,65,13,Женский,0,0,177
367.7433776855469,5,Three generation household,3223.6677,1,8.2345304,0,3,1,0,0,0,0,0,0,0,0,0,66,13,Женский,0,1,178
233.5574951171875,4,Skipped generation,2510.2786,1,8.2223845,0,2,0,1,0,0,0,0,0,0,0,0,67,13,0,0,1,179
254.9795227050781,4,"Couple household, with children",3348.1238,1,8.2446766,0,4,0,0,0,0,0,0,0,0,0,0,56,11,0,0,0,180
224.2362976074219,3,Skipped generation,3778.1318,1,8.5311337,0,5,1,0,0,0,0,0,0,0,0,0,66,13,Женский,0,0,181
403.0958557128906,5,"Couple household, with children",3738.2322,1,8.1343231,0,5,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,182
156.3829956054688,1,"One-person household, 18-59 years",5838.8799,1,8.8642731,0,8,1,0,0,0,0,0,0,0,0,0,58,11,Женский,0,0,183
240.706298828125,5,Skipped generation,2618.5698,1,8.0633841,0,2,1,0,0,0,0,0,0,0,0,0,71,14,Женский,0,0,184
269.1431274414063,8,Three generation household,2408.2405,1,7.7983284,100,1,0,1,0,0,0,0,0,0,0,0,69,13,0,0,0,185
276.7111206054688,5,"Couple household, with children",2279.7605,1,8.0999918,100,1,0,0,0,0,0,0,0,0,0,0,41,8,0,0,0,186
302.7254333496094,6,Three generation household,2107.5659,1,8.0355701,100,1,1,0,0,0,0,0,0,0,0,0,66,13,Женский,0,0,187
284.5208435058594,7,Three generation household,2434.8687,1,7.8394227,100,2,1,0,0,0,0,0,0,0,0,0,88,16,Женский,0,0,188
214.0329284667969,2,"Couple household, with no children",7067.3838,1,8.7662001,0,9,0,0,0,0,0,0,0,0,0,0,60,12,0,0,0,189
330.6500854492188,4,"Couple household, with children",2345.9817,1,8.2919521,100,1,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,190
270.1613159179688,5,Three generation household,2172.4011,1,8.0927124,100,1,0,1,0,0,0,0,0,0,0,0,82,16,0,0,0,191
204.1914978027344,2,"Couple household, with no children",3897.7805,1,8.6359301,0,5,0,1,0,0,0,0,0,0,0,0,75,15,0,0,0,192
289.584716796875,5,"Couple household, with children",2220.7107,1,8.0964193,100,1,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,193
275.4206237792969,2,"Couple household, with no children",4143.9219,1,8.8313017,0,6,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,194
178.9266967773438,3,Skipped generation,3042.3647,1,8.4026108,0,3,0,1,0,0,0,0,0,0,0,0,63,12,0,0,0,195
280.2889709472656,5,"Couple household, with children",1560.448,1,8.1392307,100,1,0,0,0,0,0,0,0,0,0,0,55,11,0,0,0,196
441.2471008300781,4,Single parent/caregiver (<60 years),1876.274,1,7.9932113,100,1,1,0,0,0,0,0,0,0,0,0,19,3,Женский,0,0,197
305.4539184570313,3,Single parent/caregiver (<60 years),3182.7395,1,8.2805061,0,3,0,0,0,0,0,0,0,0,0,0,48,9,0,0,0,198
268.3531799316406,6,Three generation household,1640.0092,1,8.0112371,100,1,0,0,0,0,0,0,0,0,0,0,40,8,0,0,0,199
190.3333282470703,1,"One-person household, 60+ years",5895.2534,1,8.8288479,0,8,1,0,0,0,0,0,0,0,0,0,81,16,Женский,0,1,200
229.5738525390625,2,"Couple household, with no children",2786.5491,1,8.6724072,0,2,0,1,0,0,0,0,0,0,0,0,67,13,0,0,0,201
