hhid,weight,hhsize,hhtype3,adj_welfare,adj_factor,pmt,pov,decile,female_head,current_oldA,value_oldA,current_childA,value_childA,current_disabA,value_disabA,current_B,value_B,rural,age,age5yrs,sex,pension,disab
30391,230.7853240966797,5,"Couple household, with children",3964.0715,1,8.1068726,0,5,0,0,0,0,0,0,0,0,0,1,35,7,0,0,0
30392,195.3392639160156,2,Other household types,8223.1816,1,8.7308931,0,9,1,0,0,0,0,0,0,0,0,1,56,11,Женский,0,0
30393,181.8385162353516,4,"Couple household, with children",6717.7466,1,8.3754082,0,9,0,0,0,0,0,0,0,0,0,1,55,11,0,0,1
30394,157.8241119384766,2,"Couple household, with no children",7461.2817,1,8.6040144,0,9,1,0,0,0,0,0,0,0,0,1,54,10,Женский,0,0
30395,186.6849822998047,5,"Couple household, with children",4449.2231,1,8.0312901,0,6,1,0,0,0,0,0,0,0,0,1,16,3,Женский,0,0
30397,104.3170700073242,1,"One-person household, 60+ years",10427.032,1,8.8785734,0,10,1,0,0,0,0,0,0,0,0,1,70,14,Женский,0,0
30399,145.8354797363281,4,Three generation household,5196.6367,1,8.2851601,0,7,0,1,0,0,0,0,0,0,0,1,63,12,0,0,0
30400,184.2936553955078,3,Single parent/caregiver (<60 years),5933.499,1,8.2588463,0,8,1,0,0,0,0,0,0,0,0,1,49,9,Женский,0,0
30402,195.7400817871094,3,"Couple household, with children",6830.501,1,8.4486198,0,9,0,0,0,0,0,0,0,0,0,1,48,9,0,0,0
30404,201.0685882568359,7,Three generation household,4458.5347,1,7.9776707,0,6,0,0,0,0,0,0,0,0,0,1,61,12,0,0,0
30405,161.7743682861328,6,Three generation household,5016.7549,1,8.0794754,0,7,0,1,0,0,0,0,0,0,0,1,71,14,0,0,0
30406,191.9375457763672,5,"Couple household, with children",5625.5654,1,8.3409023,0,8,0,0,0,0,0,0,0,0,0,1,46,9,0,0,0
30407,196.3717498779297,5,"Couple household, with children",8001.7344,1,8.3789673,0,9,0,0,0,0,0,0,0,0,0,1,52,10,0,0,0
30410,176.3106994628906,5,"Couple household, with children",5871.0723,1,8.3805723,0,8,0,0,0,0,0,0,0,0,0,1,54,10,0,0,0
30412,81.25853729248047,2,"Couple household, with no children",6835.7817,1,8.6941118,0,9,0,1,0,0,0,0,0,0,0,1,76,15,0,0,0
30414,164.5845642089844,3,"Couple household, with no children",6286.75,1,8.5733652,0,8,0,0,0,0,0,1,0,0,0,1,50,10,0,0,0
30416,96.45265197753906,2,"Couple household, with no children",7196.9512,1,8.7111702,0,9,0,1,0,0,0,0,0,0,0,1,66,13,0,0,0
30417,152.5590209960938,2,Other household types,7524.3032,1,8.6477327,0,9,1,0,0,0,0,0,0,0,0,1,79,15,Женский,0,0
30418,179.8738708496094,4,Other household types,6314.5596,1,8.3634586,0,8,1,0,0,0,0,0,0,0,0,1,53,10,Женский,0,0
30421,175.6795959472656,3,Single parent/caregiver (<60 years),9494.8564,1,8.5439625,0,10,0,0,0,0,0,0,0,0,0,1,50,10,0,0,0
30422,247.1688079833984,5,"Couple household, with children",4867.4839,1,8.1004333,0,6,0,0,0,0,0,0,0,0,0,1,34,6,0,0,0
30423,110.6874923706055,3,"Couple household, with no children",6630.0796,1,8.5874748,0,9,0,1,0,0,0,0,0,0,0,1,75,15,0,0,0
30427,151.306396484375,2,Skipped generation,5692.4712,1,8.5548429,0,8,1,0,0,0,0,0,0,0,0,1,70,14,Женский,0,0
30428,162.0579681396484,1,"One-person household, 18-59 years",12209.928,1,8.942214,0,10,0,0,0,0,0,1,0,0,0,1,46,9,0,0,0
30429,133.3999938964844,1,"One-person household, 18-59 years",17713.451,1,8.9166784,0,10,1,0,0,0,0,0,0,0,0,1,54,10,Женский,0,0
30437,172.1651611328125,6,Three generation household,3131.7632,1,8.1987991,0,3,0,1,0,0,0,0,0,0,0,1,65,13,0,0,0
30439,210.0992279052734,5,Single parent/caregiver (<60 years),3575.6787,1,8.137085,0,4,1,0,0,0,0,0,0,0,0,1,35,7,Женский,0,0
30441,206.0757141113281,7,"Couple household, with children",2856.9546,1,8.091526,100,2,0,0,0,0,0,0,0,0,0,1,42,8,0,0,0
30442,147.1716613769531,2,Skipped generation,6257.4658,1,8.3841152,0,8,1,0,0,0,0,0,0,0,0,1,87,16,Женский,0,0
30444,199.5198516845703,3,"Couple household, with children",6286.5205,1,8.51476,0,8,1,0,0,0,0,0,0,0,0,1,48,9,Женский,0,0
30445,157.5509796142578,3,Other household types,4669.4082,1,8.4637165,0,6,1,0,0,0,0,0,0,0,0,1,52,10,Женский,0,0
30446,186.6247100830078,5,Other household types,3019.4314,1,8.3407164,0,2,1,0,0,0,0,0,0,0,0,1,46,9,Женский,0,0
30447,196.3247375488281,3,Other household types,4321.0161,1,8.5864096,0,5,1,0,0,0,0,0,0,0,0,1,56,11,Женский,0,0
30450,81.93048095703125,2,"Couple household, with no children",5109.0732,1,8.723155,0,7,0,0,0,0,0,0,0,0,0,1,61,12,0,0,0
30452,196.8912200927734,2,"Couple household, with no children",9003.793,1,8.8646412,0,10,0,0,0,0,0,0,0,0,0,1,57,11,0,0,0
30453,84.24365997314453,2,"Couple household, with no children",8984.0781,1,8.7213669,0,10,0,0,0,0,0,0,0,0,0,1,62,12,0,0,0
30454,192.3311767578125,5,"Couple household, with children",5246.4678,1,8.1669044,0,7,0,0,0,0,0,0,0,0,0,1,50,10,0,0,0
30456,241.8187866210938,5,"Couple household, with children",5712.0146,1,8.241869,0,8,0,0,0,0,0,0,0,0,0,1,59,11,0,0,0
30460,170.5381469726563,3,Three generation household,6780.7007,1,8.5875931,0,9,1,0,0,0,0,0,0,0,0,1,64,12,Женский,0,1
30463,204.6307830810547,7,Three generation household,2657.7273,1,7.9955106,100,2,1,0,0,0,0,0,0,0,0,1,67,13,Женский,0,0
30464,176.8454284667969,4,"Couple household, with children",3567.7664,1,8.4658871,0,4,0,0,0,0,0,0,0,0,0,1,49,9,0,0,0
30465,188.0633850097656,7,Three generation household,2849.5071,1,7.9188652,100,2,0,1,0,0,0,0,0,0,0,1,76,15,0,0,0
30466,162.4449920654297,4,"Couple household, with no children",4969.3008,1,8.555583,0,7,0,1,0,0,0,0,0,0,0,1,64,12,0,0,0
30467,164.3314514160156,6,Three generation household,2974.0574,1,8.0920353,0,2,0,1,0,0,0,0,0,0,0,1,81,16,0,0,0
30468,96.45265197753906,2,"Couple household, with no children",5865.9487,1,8.8193083,0,8,0,1,0,0,0,0,0,0,0,1,67,13,0,0,0
30470,162.1960296630859,4,Other household types,3112.4355,1,8.3672619,0,3,1,0,0,0,0,0,0,0,0,1,85,16,Женский,0,1
30473,163.4282531738281,7,Three generation household,3606.6125,1,7.9452367,0,4,1,0,0,0,0,0,0,0,0,1,77,15,Женский,0,0
30474,190.9496765136719,6,Three generation household,2557.4204,1,8.0807896,100,1,1,0,0,0,0,0,0,0,0,1,68,13,Женский,0,0
30476,188.2834320068359,3,Other household types,5205.6699,1,8.6627645,0,7,1,0,0,0,0,0,0,0,0,1,58,11,Женский,0,0
30479,94.13947296142578,2,"Couple household, with no children",5602.9014,1,8.70786,0,7,0,1,0,0,0,0,0,0,0,1,67,13,0,0,0
30480,211.9651794433594,4,"Couple household, with children",3910.7434,1,8.2512703,0,5,0,0,0,0,0,0,0,0,0,1,39,7,0,0,0
30482,176.8454284667969,4,"Couple household, with children",3659.1506,1,8.2785416,0,4,1,0,0,0,0,0,0,0,0,1,47,9,Женский,0,0
30483,156.5432434082031,3,"Couple household, with no children",3436.2698,1,8.5771446,0,3,0,0,0,0,0,0,0,0,0,1,53,10,0,0,0
30484,235.0746612548828,4,"Couple household, with children",3913.2073,1,8.2607985,0,5,0,0,0,0,0,0,0,0,0,1,41,8,0,0,0
30486,209.0704193115234,1,"One-person household, 18-59 years",15313.599,1,8.8562593,0,10,0,0,0,0,0,0,0,0,0,1,44,8,0,0,0
30487,96.45265197753906,2,"Couple household, with no children",6212.4819,1,8.7042437,0,8,0,1,0,0,0,0,0,0,0,1,68,13,0,0,0
30489,99.69071197509766,1,"One-person household, 60+ years",12798.248,1,9.071146,0,10,1,0,0,0,0,0,0,0,0,1,63,12,Женский,0,0
30490,171.1449279785156,3,Three generation household,4762.6343,1,8.3704185,0,6,1,0,0,0,0,0,0,0,0,1,80,16,Женский,0,0
30492,198.9874877929688,3,"Couple household, with children",6437.3042,1,8.5665627,0,8,0,0,0,0,0,0,0,0,0,1,42,8,0,0,0
30494,174.7126617431641,6,Three generation household,2581.5513,1,8.2292204,100,2,0,0,0,0,0,0,0,0,0,1,48,9,0,0,0
30495,255.5540008544922,4,"Couple household, with children",3984.6809,1,8.3383551,0,5,0,0,0,0,0,0,0,0,0,1,31,6,0,0,0
30499,234.7256011962891,3,Other household types,8937.8438,1,8.7188969,0,10,1,0,0,0,0,0,0,0,0,1,55,11,Женский,0,0
30501,194.667236328125,3,Other household types,7623.6924,1,8.5443344,0,9,1,0,0,0,0,0,0,0,0,1,40,8,Женский,0,0
30502,210.7427368164063,5,"Couple household, with children",4621.4585,1,8.250392,0,6,0,0,0,0,0,0,0,0,0,1,36,7,0,0,0
30504,172.0796966552734,4,Three generation household,5678.3018,1,8.4301882,0,8,1,0,0,0,0,0,0,0,0,1,66,13,Женский,0,0
