hhsize,weight,rural,female_head,hhtype3,adj_factor,pov,adj_welfare,decile,pmt,age,age5yrs,sex,pension,disab,current_B,value_B,current_childA,value_childA,current_disabA,value_disabA,value_oldA,current_oldA,hhid
8,8.520670000000001,1,0,Other household types,1,0,422.75671,6,4.9157205,41,9,1,0,0,0,0,0,0,0,0,0,0,629
8,8.520670000000001,1,0,Other household types,1,0,422.75671,6,4.9157205,21,5,1,0,0,0,0,0,0,0,0,0,0,629
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,12,3,1,0,0,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,43,9,0,0,0,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,0,1,1,0,0,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,15,4,0,0,1,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,38,8,1,0,0,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,23,5,0,0,0,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,13,3,1,0,0,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,27,6,0,0,0,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,15,4,0,0,0,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,23,5,0,0,0,0,0,0,0,0,0,0,0,630
11,1,1,0,Other household types,1,1,54.012756,1,4.5936313,16,4,1,0,0,0,0,0,0,0,0,0,0,630
4,2.71041,1,0,Other household types,1,0,240.29402,2,5.5124187,6,2,1,0,0,0,0,0,0,0,0,0,0,631
4,2.71041,1,0,Other household types,1,0,240.29402,2,5.5124187,51,11,1,0,0,0,0,0,0,0,0,0,0,631
4,2.71041,1,0,Other household types,1,0,240.29402,2,5.5124187,56,12,0,0,0,0,0,0,0,0,0,0,0,631
4,2.71041,1,0,Other household types,1,0,240.29402,2,5.5124187,8,2,1,0,0,0,0,0,0,0,0,0,0,631
4,16.8162,0,0,"Couple household, with children",1,1,167.4015,1,5.2662892,12,3,0,0,0,0,0,0,0,0,0,0,0,632
4,16.8162,0,0,"Couple household, with children",1,1,167.4015,1,5.2662892,0,1,1,0,0,0,0,0,0,0,0,0,0,632
4,16.8162,0,0,"Couple household, with children",1,1,167.4015,1,5.2662892,44,9,0,0,0,0,0,0,0,0,0,0,0,632
4,16.8162,0,0,"Couple household, with children",1,1,167.4015,1,5.2662892,41,9,1,0,0,0,0,0,0,0,0,0,0,632
4,16.8162,0,0,Other household types,1,0,358.39011,5,,49,10,1,0,0,0,0,0,0,0,0,0,0,633
4,16.8162,0,0,Other household types,1,0,358.39011,5,,53,11,0,0,0,0,0,0,0,0,0,0,0,633
4,16.8162,0,0,Other household types,1,0,358.39011,5,,11,3,0,0,0,0,0,0,0,0,0,0,0,633
4,16.8162,0,0,Other household types,1,0,358.39011,5,,14,3,0,0,0,0,0,0,0,0,0,0,0,633
5,11.2108,0,1,"Couple household, with children",1,1,155.78252,1,5.4115701,11,3,0,0,0,0,0,0,0,0,0,0,0,634
5,11.2108,0,1,"Couple household, with children",1,1,155.78252,1,5.4115701,2,1,1,0,0,0,0,0,0,0,0,0,0,634
5,11.2108,0,1,"Couple household, with children",1,1,155.78252,1,5.4115701,49,10,0,0,0,0,0,0,0,0,0,0,0,634
5,11.2108,0,1,"Couple household, with children",1,1,155.78252,1,5.4115701,43,9,1,0,0,0,0,0,0,0,0,0,0,634
5,11.2108,0,1,"Couple household, with children",1,1,155.78252,1,5.4115701,6,2,0,0,0,0,0,0,0,0,0,0,0,634
4,20.02395,0,0,"Couple household, with children",1,0,237.32599,2,6.0081501,38,8,1,0,0,0,0,0,0,0,0,0,0,635
4,20.02395,0,0,"Couple household, with children",1,0,237.32599,2,6.0081501,43,9,0,0,0,0,0,0,0,0,0,0,0,635
4,20.02395,0,0,"Couple household, with children",1,0,237.32599,2,6.0081501,9,2,0,0,0,0,0,0,0,0,0,0,0,635
4,20.02395,0,0,"Couple household, with children",1,0,237.32599,2,6.0081501,10,3,1,0,0,0,0,0,0,0,0,0,0,635
8,13.3493,0,0,Other household types,1,1,159.80666,1,4.9985814,3,1,1,0,0,0,0,0,0,0,0,0,0,636
8,13.3493,0,0,Other household types,1,1,159.80666,1,4.9985814,13,3,0,0,0,0,0,0,0,0,0,0,0,636
8,13.3493,0,0,Other household types,1,1,159.80666,1,4.9985814,54,11,1,0,0,0,0,0,0,0,0,0,0,636
8,13.3493,0,0,Other household types,1,1,159.80666,1,4.9985814,10,3,0,0,0,0,0,0,0,0,0,0,0,636
8,13.3493,0,0,Other household types,1,1,159.80666,1,4.9985814,19,4,0,0,0,0,0,0,0,0,0,0,0,636
8,13.3493,0,0,Other household types,1,1,159.80666,1,4.9985814,49,10,0,0,0,0,0,0,0,0,0,0,0,636
8,13.3493,0,0,Other household types,1,1,159.80666,1,4.9985814,18,4,1,0,0,0,0,0,0,0,0,0,0,636
8,13.3493,0,0,Other household types,1,1,159.80666,1,4.9985814,15,4,0,0,0,0,0,0,0,0,0,0,0,636
6,11.2108,0,1,Other household types,1,0,387.03598,5,5.7424049,50,11,0,0,0,0,0,0,0,0,0,0,0,637
6,11.2108,0,1,Other household types,1,0,387.03598,5,5.7424049,28,6,0,0,0,0,0,0,0,0,0,0,0,637
6,11.2108,0,1,Other household types,1,0,387.03598,5,5.7424049,29,6,1,0,0,0,0,0,0,0,0,0,0,637
6,11.2108,0,1,Other household types,1,0,387.03598,5,5.7424049,50,11,1,0,0,0,0,0,0,0,0,0,0,637
6,11.2108,0,1,Other household types,1,0,387.03598,5,5.7424049,1,1,0,0,0,0,0,0,0,0,0,0,0,637
6,11.2108,0,1,Other household types,1,0,387.03598,5,5.7424049,7,2,0,0,0,0,0,0,0,0,0,0,0,637
6,13.3493,0,0,Other household types,1,0,251.58537,3,5.4201684,42,9,0,0,0,0,0,0,0,0,0,0,0,638
6,13.3493,0,0,Other household types,1,0,251.58537,3,5.4201684,28,6,1,0,0,0,0,0,0,0,0,0,0,638
6,13.3493,0,0,Other household types,1,0,251.58537,3,5.4201684,21,5,1,0,0,0,0,0,0,0,0,0,0,638
6,13.3493,0,0,Other household types,1,0,251.58537,3,5.4201684,25,6,0,0,0,0,0,0,0,0,0,0,0,638
6,13.3493,0,0,Other household types,1,0,251.58537,3,5.4201684,1,1,0,0,0,0,0,0,0,0,0,0,0,638
6,13.3493,0,0,Other household types,1,0,251.58537,3,5.4201684,44,9,1,0,0,0,0,0,0,0,0,0,0,638
3,5.42082,1,0,"Couple household, with children",1,0,291.39063,3,5.9117393,11,3,0,0,0,0,0,0,0,0,0,0,0,639
3,5.42082,1,0,"Couple household, with children",1,0,291.39063,3,5.9117393,42,9,1,0,0,0,0,0,0,0,0,0,0,639
3,5.42082,1,0,"Couple household, with children",1,0,291.39063,3,5.9117393,49,10,0,0,0,0,0,0,0,0,0,0,0,639
3,33.37325,0,0,"Couple household, with children",1,0,324.49551,4,5.9692788,1,1,0,0,0,0,0,0,0,0,0,0,0,640
3,33.37325,0,0,"Couple household, with children",1,0,324.49551,4,5.9692788,30,7,1,0,0,0,0,0,0,0,0,0,0,640
3,33.37325,0,0,"Couple household, with children",1,0,324.49551,4,5.9692788,46,10,0,0,0,0,0,0,0,0,0,0,0,640
5,2.65927,1,1,Other household types,1,0,414.62564,5,6.2560034,35,8,1,0,0,0,0,0,0,0,0,0,0,641
5,2.65927,1,1,Other household types,1,0,414.62564,5,6.2560034,18,4,0,0,0,0,0,0,0,0,0,0,0,641
5,2.65927,1,1,Other household types,1,0,414.62564,5,6.2560034,17,4,0,0,0,0,0,0,0,0,0,0,0,641
5,2.65927,1,1,Other household types,1,0,414.62564,5,6.2560034,9,2,0,0,0,0,0,0,0,0,0,0,0,641
5,2.65927,1,1,Other household types,1,0,414.62564,5,6.2560034,15,4,1,0,0,0,0,0,0,0,0,0,0,641
7,8.520670000000001,1,0,Other household types,1,0,284.33173,3,4.5865388,36,8,1,0,0,0,0,0,0,0,0,0,0,642
7,8.520670000000001,1,0,Other household types,1,0,284.33173,3,4.5865388,50,11,1,0,0,0,0,0,0,0,0,0,0,642
7,8.520670000000001,1,0,Other household types,1,0,284.33173,3,4.5865388,11,3,0,0,0,0,0,0,0,0,0,0,0,642
7,8.520670000000001,1,0,Other household types,1,0,284.33173,3,4.5865388,58,12,0,0,0,0,0,0,0,0,0,0,0,642
7,8.520670000000001,1,0,Other household types,1,0,284.33173,3,4.5865388,0,1,1,0,0,0,0,0,0,0,0,0,0,642
7,8.520670000000001,1,0,Other household types,1,0,284.33173,3,4.5865388,6,2,0,0,0,0,0,0,0,0,0,0,0,642
7,8.520670000000001,1,0,Other household types,1,0,284.33173,3,4.5865388,39,8,0,0,0,0,0,0,0,0,0,0,0,642
1,8.13123,1,0,"One-person household, 18-59 years",1,0,1755.7197,10,6.8212566,47,10,0,0,0,0,0,0,0,0,0,0,0,643
5,13.3493,0,0,Three generation household,1,0,313.0661,4,6.0960083,62,13,1,0,0,0,0,0,0,0,0,0,0,644
5,13.3493,0,0,Three generation household,1,0,313.0661,4,6.0960083,38,8,0,0,0,0,0,0,0,0,0,0,0,644
5,13.3493,0,0,Three generation household,1,0,313.0661,4,6.0960083,60,13,0,0,0,0,0,0,0,0,0,0,0,644
5,13.3493,0,0,Three generation household,1,0,313.0661,4,6.0960083,36,8,1,0,0,0,0,0,0,0,0,0,0,644
5,13.3493,0,0,Three generation household,1,0,313.0661,4,6.0960083,8,2,0,0,0,0,0,0,0,0,0,0,0,644
5,13.3493,0,0,"Couple household, with children",1,0,358.69247,5,5.8285556,38,8,0,0,0,0,0,0,0,0,0,0,0,645
5,13.3493,0,0,"Couple household, with children",1,0,358.69247,5,5.8285556,39,8,1,0,0,0,0,0,0,0,0,0,0,645
5,13.3493,0,0,"Couple household, with children",1,0,358.69247,5,5.8285556,12,3,1,0,0,0,0,0,0,0,0,0,0,645
5,13.3493,0,0,"Couple household, with children",1,0,358.69247,5,5.8285556,10,3,0,0,1,0,0,0,0,0,0,0,0,645
5,13.3493,0,0,"Couple household, with children",1,0,358.69247,5,5.8285556,7,2,1,0,0,0,0,0,0,0,0,0,0,645
2,53.3972,0,0,"Couple household, with no children",1,0,1484.6823,10,6.8792839,69,14,1,1,0,0,0,0,0,0,0,0,0,646
2,53.3972,0,0,"Couple household, with no children",1,0,1484.6823,10,6.8792839,66,14,0,1,0,0,0,0,0,0,0,0,0,646
4,20.02395,0,0,"Couple household, with children",1,1,174.14488,1,5.3056498,0,1,0,0,0,0,0,0,0,0,0,0,0,647
4,20.02395,0,0,"Couple household, with children",1,1,174.14488,1,5.3056498,28,6,0,0,0,0,0,0,0,0,0,0,0,647
4,20.02395,0,0,"Couple household, with children",1,1,174.14488,1,5.3056498,5,2,1,0,0,0,0,0,0,0,0,0,0,647
4,20.02395,0,0,"Couple household, with children",1,1,174.14488,1,5.3056498,33,7,1,0,0,0,0,0,0,0,0,0,0,647
7,13.3493,0,0,Other household types,1,0,305.50467,3,5.6211438,48,10,1,0,0,0,0,0,0,0,0,0,0,648
7,13.3493,0,0,Other household types,1,0,305.50467,3,5.6211438,4,1,1,0,0,0,0,0,0,0,0,0,0,648
7,13.3493,0,0,Other household types,1,0,305.50467,3,5.6211438,16,4,1,0,0,0,0,0,0,0,0,0,0,648
7,13.3493,0,0,Other household types,1,0,305.50467,3,5.6211438,52,11,0,0,0,0,0,0,0,0,0,0,0,648
7,13.3493,0,0,Other household types,1,0,305.50467,3,5.6211438,20,5,0,0,0,0,0,0,0,0,0,0,0,648
7,13.3493,0,0,Other household types,1,0,305.50467,3,5.6211438,9,2,0,0,0,0,0,0,0,0,0,0,0,648
7,13.3493,0,0,Other household types,1,0,305.50467,3,5.6211438,27,6,0,0,0,0,0,0,0,0,0,0,0,648
4,2.71041,1,0,"Couple household, with children",1,0,271.37799,3,5.8418603,9,2,0,0,0,0,0,0,0,0,0,0,0,649
4,2.71041,1,0,"Couple household, with children",1,0,271.37799,3,5.8418603,10,3,0,0,0,0,0,0,0,0,0,0,0,649
4,2.71041,1,0,"Couple household, with children",1,0,271.37799,3,5.8418603,36,8,0,0,0,0,0,0,0,0,0,0,0,649
4,2.71041,1,0,"Couple household, with children",1,0,271.37799,3,5.8418603,30,7,1,0,0,0,0,0,0,0,0,0,0,649
4,20.02395,0,1,Other household types,1,0,337.83853,4,5.9104118,25,6,1,0,0,0,0,0,0,0,0,0,0,650
4,20.02395,0,1,Other household types,1,0,337.83853,4,5.9104118,13,3,0,0,0,0,0,0,0,0,0,0,0,650
4,20.02395,0,1,Other household types,1,0,337.83853,4,5.9104118,21,5,1,0,0,0,0,0,0,0,0,0,0,650
4,20.02395,0,1,Other household types,1,0,337.83853,4,5.9104118,35,8,0,0,0,0,0,0,0,0,0,0,0,650
5,13.3493,0,0,Other household types,1,0,438.59937,6,6.1886711,3,1,0,0,0,0,0,0,0,0,0,0,0,651
5,13.3493,0,0,Other household types,1,0,438.59937,6,6.1886711,23,5,0,0,0,0,0,0,0,0,0,0,0,651
5,13.3493,0,0,Other household types,1,0,438.59937,6,6.1886711,16,4,1,0,0,0,0,0,0,0,0,0,0,651
5,13.3493,0,0,Other household types,1,0,438.59937,6,6.1886711,58,12,1,0,0,0,0,0,0,0,0,0,0,651
5,13.3493,0,0,Other household types,1,0,438.59937,6,6.1886711,53,11,0,0,0,0,0,0,0,0,0,0,0,651
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,2,1,0,0,0,0,0,0,0,0,0,0,0,652
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,2,1,0,0,0,0,0,0,0,0,0,0,0,652
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,26,6,1,0,1,0,0,0,0,0,0,0,0,652
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,24,5,0,0,0,0,0,0,0,0,0,0,0,652
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,2,1,0,0,0,0,0,0,0,0,0,0,0,652
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,16,4,0,0,0,0,0,0,0,0,0,0,0,652
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,45,10,1,0,0,0,0,0,0,0,0,0,0,652
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,45,10,0,0,1,0,0,0,0,0,0,0,0,652
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,24,5,0,0,0,0,0,0,0,0,0,0,0,652
10,1,0,0,Other household types,1,0,245.62805,2,5.3263936,24,5,1,0,0,0,0,0,0,0,0,0,0,652
3,5.42082,1,0,Other household types,1,0,463.5498,6,6.2938943,12,3,0,0,0,0,0,0,0,0,0,0,0,653
3,5.42082,1,0,Other household types,1,0,463.5498,6,6.2938943,39,8,0,0,0,0,0,0,0,0,0,0,0,653
3,5.42082,1,0,Other household types,1,0,463.5498,6,6.2938943,37,8,1,0,0,0,0,0,0,0,0,0,0,653
2,53.3972,0,0,"Couple household, with no children",1,0,1063.8839,9,6.7300887,39,8,0,0,0,0,0,0,0,0,0,0,0,654
2,53.3972,0,0,"Couple household, with no children",1,0,1063.8839,9,6.7300887,30,7,1,0,0,0,0,0,0,0,0,0,0,654
4,16.8162,0,0,"Couple household, with children",1,0,328.31201,4,5.515172,0,1,1,0,0,0,0,0,0,0,0,0,0,655
4,16.8162,0,0,"Couple household, with children",1,0,328.31201,4,5.515172,32,7,1,0,0,0,0,0,0,0,0,0,0,655
4,16.8162,0,0,"Couple household, with children",1,0,328.31201,4,5.515172,44,9,0,0,0,0,0,0,0,0,0,0,0,655
4,16.8162,0,0,"Couple household, with children",1,0,328.31201,4,5.515172,1,1,0,0,0,0,0,0,0,0,0,0,0,655
2,53.3972,0,0,"Couple household, with no children",1,0,953.11255,9,6.8867307,40,9,1,0,0,0,0,0,0,0,0,0,0,656
2,53.3972,0,0,"Couple household, with no children",1,0,953.11255,9,6.8867307,50,11,0,0,0,0,0,0,0,0,0,0,0,656
4,8.520670000000001,1,0,"Couple household, with children",1,0,196.04918,2,5.1862316,34,7,0,0,0,0,0,0,0,0,0,0,0,657
4,8.520670000000001,1,0,"Couple household, with children",1,0,196.04918,2,5.1862316,25,6,1,0,0,0,0,0,0,0,0,0,0,657
4,8.520670000000001,1,0,"Couple household, with children",1,0,196.04918,2,5.1862316,7,2,1,0,0,0,0,0,0,0,0,0,0,657
4,8.520670000000001,1,0,"Couple household, with children",1,0,196.04918,2,5.1862316,6,2,1,0,0,0,0,0,0,0,0,0,0,657
5,8.520670000000001,1,0,"Couple household, with children",1,1,167.22923,1,5.2677655,9,2,1,0,0,0,0,0,0,0,0,0,0,658
5,8.520670000000001,1,0,"Couple household, with children",1,1,167.22923,1,5.2677655,40,9,0,0,0,0,0,0,0,0,0,0,0,658
5,8.520670000000001,1,0,"Couple household, with children",1,1,167.22923,1,5.2677655,13,3,1,0,0,0,0,0,0,0,0,0,0,658
5,8.520670000000001,1,0,"Couple household, with children",1,1,167.22923,1,5.2677655,49,10,1,0,0,0,0,0,0,0,0,0,0,658
5,8.520670000000001,1,0,"Couple household, with children",1,1,167.22923,1,5.2677655,8,2,1,0,0,0,0,0,0,0,0,0,0,658
5,11.2108,0,1,Other household types,1,0,304.61862,3,6.3505177,61,13,1,1,0,0,0,0,0,0,0,0,0,659
5,11.2108,0,1,Other household types,1,0,304.61862,3,6.3505177,26,6,0,0,0,0,0,0,0,0,0,0,0,659
5,11.2108,0,1,Other household types,1,0,304.61862,3,6.3505177,18,4,1,0,0,0,0,0,0,0,0,0,0,659
5,11.2108,0,1,Other household types,1,0,304.61862,3,6.3505177,46,10,1,0,0,0,0,0,0,0,0,0,0,659
5,11.2108,0,1,Other household types,1,0,304.61862,3,6.3505177,43,9,0,0,0,0,0,0,0,0,0,0,0,659
8,8.520670000000001,1,1,Other household types,1,1,117.382,1,5.0261788,19,4,1,0,0,0,0,0,0,0,0,0,0,660
8,8.520670000000001,1,1,Other household types,1,1,117.382,1,5.0261788,21,5,1,0,0,0,0,0,0,0,0,0,0,660
8,8.520670000000001,1,1,Other household types,1,1,117.382,1,5.0261788,18,4,0,0,0,0,0,0,0,0,0,0,0,660
8,8.520670000000001,1,1,Other household types,1,1,117.382,1,5.0261788,2,1,1,0,0,0,0,0,0,0,0,0,0,660
8,8.520670000000001,1,1,Other household types,1,1,117.382,1,5.0261788,14,3,0,0,0,0,0,0,0,0,0,0,0,660
8,8.520670000000001,1,1,Other household types,1,1,117.382,1,5.0261788,49,10,1,0,0,0,0,0,0,0,0,0,0,660
8,8.520670000000001,1,1,Other household types,1,1,117.382,1,5.0261788,7,2,1,0,0,0,0,0,0,0,0,0,0,660
8,8.520670000000001,1,1,Other household types,1,1,117.382,1,5.0261788,42,9,0,0,0,0,0,0,0,0,0,0,0,660
5,13.3493,0,1,Other household types,1,0,433.8851,6,6.3002453,55,12,0,0,0,0,0,0,0,0,0,0,0,661
5,13.3493,0,1,Other household types,1,0,433.8851,6,6.3002453,42,9,0,0,1,0,0,0,0,0,0,0,0,661
5,13.3493,0,1,Other household types,1,0,433.8851,6,6.3002453,58,12,1,0,0,0,0,0,0,0,0,0,0,661
5,13.3493,0,1,Other household types,1,0,433.8851,6,6.3002453,4,1,0,0,0,0,0,0,0,0,0,0,0,661
5,13.3493,0,1,Other household types,1,0,433.8851,6,6.3002453,32,7,1,0,0,0,0,0,0,0,0,0,0,661
7,2.25015,1,0,Other household types,1,0,567.08105,7,6.3642139,44,9,1,0,0,0,0,0,0,0,0,0,0,662
7,2.25015,1,0,Other household types,1,0,567.08105,7,6.3642139,11,3,0,0,0,0,0,0,0,0,0,0,0,662
7,2.25015,1,0,Other household types,1,0,567.08105,7,6.3642139,16,4,1,0,0,0,0,0,0,0,0,0,0,662
7,2.25015,1,0,Other household types,1,0,567.08105,7,6.3642139,2,1,0,0,0,0,0,0,0,0,0,0,0,662
7,2.25015,1,0,Other household types,1,0,567.08105,7,6.3642139,45,10,0,0,0,0,0,0,0,0,0,0,0,662
7,2.25015,1,0,Other household types,1,0,567.08105,7,6.3642139,19,4,0,0,1,0,0,0,0,0,0,0,0,662
7,2.25015,1,0,Other household types,1,0,567.08105,7,6.3642139,23,5,1,0,0,0,0,0,0,0,0,0,0,662
7,11.2108,0,1,Skipped generation,1,1,51.911976,1,4.8672481,68,14,1,1,0,0,0,0,0,0,0,0,0,663
7,11.2108,0,1,Skipped generation,1,1,51.911976,1,4.8672481,9,2,0,0,0,0,0,0,0,0,0,0,0,663
7,11.2108,0,1,Skipped generation,1,1,51.911976,1,4.8672481,6,2,1,0,0,0,0,0,0,0,0,0,0,663
7,11.2108,0,1,Skipped generation,1,1,51.911976,1,4.8672481,8,2,0,0,0,0,0,0,0,0,0,0,0,663
7,11.2108,0,1,Skipped generation,1,1,51.911976,1,4.8672481,12,3,0,0,0,0,0,0,0,0,0,0,0,663
7,11.2108,0,1,Skipped generation,1,1,51.911976,1,4.8672481,14,3,1,0,0,0,0,0,0,0,0,0,0,663
7,11.2108,0,1,Skipped generation,1,1,51.911976,1,4.8672481,12,3,1,0,0,0,0,0,0,0,0,0,0,663
5,13.3493,0,0,Other household types,1,0,438.6048,6,6.2952018,53,11,0,0,0,0,0,0,0,0,0,0,0,664
5,13.3493,0,0,Other household types,1,0,438.6048,6,6.2952018,48,10,1,0,0,0,0,0,0,0,0,0,0,664
5,13.3493,0,0,Other household types,1,0,438.6048,6,6.2952018,15,4,1,0,0,0,0,0,0,0,0,0,0,664
5,13.3493,0,0,Other household types,1,0,438.6048,6,6.2952018,18,4,1,0,0,0,0,0,0,0,0,0,0,664
5,13.3493,0,0,Other household types,1,0,438.6048,6,6.2952018,22,5,1,0,0,0,0,0,0,0,0,0,0,664
2,53.3972,0,1,Other household types,1,0,1252.9791,10,6.8329201,22,5,1,0,0,0,0,0,0,0,0,0,0,665
2,53.3972,0,1,Other household types,1,0,1252.9791,10,6.8329201,60,13,1,0,0,0,0,0,0,0,0,0,0,665
6,13.3493,0,1,Other household types,1,0,265.7229,3,5.3554692,40,9,1,0,0,0,0,0,0,0,0,0,0,666
6,13.3493,0,1,Other household types,1,0,265.7229,3,5.3554692,29,6,0,0,0,0,0,0,0,0,0,0,0,666
6,13.3493,0,1,Other household types,1,0,265.7229,3,5.3554692,12,3,1,0,0,0,0,0,0,0,0,0,0,666
6,13.3493,0,1,Other household types,1,0,265.7229,3,5.3554692,33,7,0,0,0,0,0,0,0,0,0,0,0,666
6,13.3493,0,1,Other household types,1,0,265.7229,3,5.3554692,5,2,0,0,0,0,0,0,0,0,0,0,0,666
6,13.3493,0,1,Other household types,1,0,265.7229,3,5.3554692,32,7,1,0,0,0,0,0,0,0,0,0,0,666
1,66.7465,0,1,"One-person household, 18-59 years",1,0,1786.6737,10,6.8680315,54,11,1,1,0,0,0,0,0,0,0,0,0,667
4,20.02395,0,0,"Couple household, with children",1,1,152.02713,1,5.3020291,41,9,1,0,0,0,0,0,0,0,0,0,0,668
4,20.02395,0,0,"Couple household, with children",1,1,152.02713,1,5.3020291,52,11,0,0,1,0,0,0,0,0,0,0,0,668
4,20.02395,0,0,"Couple household, with children",1,1,152.02713,1,5.3020291,14,3,0,0,0,0,0,0,0,0,0,0,0,668
4,20.02395,0,0,"Couple household, with children",1,1,152.02713,1,5.3020291,14,3,0,0,0,0,0,0,0,0,0,0,0,668
5,25.562,1,0,Three generation household,1,0,267.42197,3,5.4785323,8,2,1,0,0,0,0,0,0,0,0,0,0,669
5,25.562,1,0,Three generation household,1,0,267.42197,3,5.4785323,45,10,1,0,0,0,0,0,0,0,0,0,0,669
5,25.562,1,0,Three generation household,1,0,267.42197,3,5.4785323,30,7,0,0,0,0,0,0,0,0,0,0,0,669
5,25.562,1,0,Three generation household,1,0,267.42197,3,5.4785323,95,16,0,0,0,0,0,0,0,0,0,0,0,669
5,25.562,1,0,Three generation household,1,0,267.42197,3,5.4785323,0,1,1,0,0,0,0,0,0,0,0,0,0,669
2,44.8432,0,0,"Couple household, with no children",1,0,599.68933,7,7.0312004,52,11,0,0,0,0,0,0,0,0,0,0,0,670
2,44.8432,0,0,"Couple household, with no children",1,0,599.68933,7,7.0312004,51,11,1,0,0,0,0,0,0,0,0,0,0,670
5,13.3493,0,0,Other household types,1,0,249.38513,3,5.7649956,20,5,0,0,0,0,0,0,0,0,0,0,0,671
5,13.3493,0,0,Other household types,1,0,249.38513,3,5.7649956,22,5,1,0,0,0,0,0,0,0,0,0,0,671
5,13.3493,0,0,Other household types,1,0,249.38513,3,5.7649956,51,11,1,0,0,0,0,0,0,0,0,0,0,671
5,13.3493,0,0,Other household types,1,0,249.38513,3,5.7649956,58,12,0,0,0,0,0,0,0,0,0,0,0,671
5,13.3493,0,0,Other household types,1,0,249.38513,3,5.7649956,28,6,1,0,0,0,0,0,0,0,0,0,0,671
7,13.3493,0,0,Other household types,1,1,172.23759,1,5.3767414,41,9,0,0,1,0,0,0,0,0,0,0,0,672
7,13.3493,0,0,Other household types,1,1,172.23759,1,5.3767414,29,6,0,0,0,0,0,0,0,0,0,0,0,672
7,13.3493,0,0,Other household types,1,1,172.23759,1,5.3767414,48,10,1,0,0,0,0,0,0,0,0,0,0,672
7,13.3493,0,0,Other household types,1,1,172.23759,1,5.3767414,17,4,1,0,0,0,0,0,0,0,0,0,0,672
7,13.3493,0,0,Other household types,1,1,172.23759,1,5.3767414,22,5,1,0,0,0,0,0,0,0,0,0,0,672
7,13.3493,0,0,Other household types,1,1,172.23759,1,5.3767414,15,4,0,0,0,0,0,0,0,0,0,0,0,672
7,13.3493,0,0,Other household types,1,1,172.23759,1,5.3767414,10,3,1,0,0,0,0,0,0,0,0,0,0,672
4,8.520670000000001,1,1,"Couple household, with children",1,0,179.32635,1,5.2786222,4,1,1,0,0,0,0,0,0,0,0,0,0,673
4,8.520670000000001,1,1,"Couple household, with children",1,0,179.32635,1,5.2786222,28,6,1,0,0,0,0,0,0,0,0,0,0,673
4,8.520670000000001,1,1,"Couple household, with children",1,0,179.32635,1,5.2786222,0,1,0,0,0,0,0,0,0,0,0,0,0,673
4,8.520670000000001,1,1,"Couple household, with children",1,0,179.32635,1,5.2786222,36,8,0,0,0,0,0,0,0,0,0,0,0,673
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,37,8,1,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,37,8,0,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,11,3,0,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,13,3,0,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,63,13,0,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,10,3,1,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,13,3,0,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,2,1,0,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,56,12,1,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,37,8,1,0,0,0,0,0,0,0,0,0,0,674
11,1,1,0,Three generation household,1,0,277.561,3,4.8265462,0,1,1,0,0,0,0,0,0,0,0,0,0,674
